DEPTH	BHC	GR	LLD	LLM	MLL	NPHI	PEF	RHOB	SP
1698.7	74.904	62.399	4.955	5.175	6.02	0.10984	5.344	2.616	82.954
1698.8	73.747	59.803	4.992	5.303	6.509	0.10984	5.344	2.616	82.831
1698.9	72.564	57.395	5.071	5.444	6.987	0.106882	5.466	2.6152	82.684
1699	70.899	55.901	5.235	5.593	7.311	0.103925	5.588	2.6145	82.556
1699.1	70.859	55.319	5.467	5.76	7.527	0.100967	5.71	2.6137	82.479
1699.2	71.595	55.262	5.745	5.941	7.7	0.09801	5.832	2.613	82.433
1699.3	71.554	55.428	6.08	6.165	7.969	0.09801	5.832	2.613	82.409
1699.4	70.736	55.126	6.392	6.4	8.393	0.09529	5.989	2.6173	82.336
1699.5	69.448	54.438	6.679	6.637	8.923	0.09257	6.146	2.6217	82.223
1699.6	68.767	52.857	6.829	6.821	9.499	0.08985	6.303	2.626	82.032
1699.7	67.766	51.121	6.885	6.942	9.862	0.086807	6.188	2.626	81.854
1699.8	66.542	49.277	6.864	7.008	10.036	0.086807	6.188	2.626	81.691
1699.9	66.698	48.211	6.771	6.959	9.701	0.083763	6.073	2.626	81.632
1700	66.845	47.832	6.697	6.866	9.205	0.08072	5.958	2.626	81.618
1700.1	66.985	48.13	6.64	6.729	8.55	0.08436	5.862	2.621	81.648
1700.2	68.571	49.799	6.649	6.556	7.853	0.088	5.766	2.616	81.69
1700.3	71.071	51.83	6.657	6.399	7.259	0.088	5.766	2.616	81.716
1700.4	74.631	54.266	6.661	6.263	6.786	0.09164	5.67	2.611	81.724
1700.5	74.287	56.146	6.539	6.2	6.683	0.097607	5.748	2.611	81.676
1700.6	73.187	57.328	6.33	6.147	6.774	0.103573	5.826	2.611	81.59
1700.7	71.407	57.553	6.007	6.101	7.106	0.10954	5.904	2.611	81.456
1700.8	72.027	57.105	5.596	5.933	7.476	0.10954	5.904	2.611	81.31
1700.9	70.909	56.978	5.184	5.682	7.601	0.108962	5.8637	2.5747	81.203
1701	66.135	57.578	4.791	5.31	7.279	0.108385	5.8235	2.5385	81.169
1701.1	67.036	60.179	4.473	4.889	6.457	0.107808	5.7832	2.5023	81.294
1701.2	70.202	64.022	4.195	4.48	5.575	0.10723	5.743	2.466	81.489
1701.3	75.904	69.739	3.972	4.123	4.775	0.10723	5.743	2.466	81.769
1701.4	77.358	76.525	3.787	3.864	4.248	0.118517	5.4923	2.4533	82.031
1701.5	79.156	83.226	3.622	3.66	3.868	0.129803	5.2417	2.4407	82.251
1701.6	85.112	88.905	3.481	3.539	3.692	0.14109	4.991	2.428	82.371
1701.7	86.208	91.893	3.367	3.476	3.652	0.15531	5.1297	2.451	82.376
1701.8	85.298	93.174	3.276	3.442	3.681	0.15531	5.1297	2.451	82.324
1701.9	83.322	91.702	3.231	3.44	3.788	0.16953	5.2683	2.474	82.212
1702	83.178	89.361	3.24	3.455	3.917	0.18375	5.407	2.497	82.094
1702.1	83.565	86.729	3.289	3.486	4.06	0.17595	5.4037	2.5133	81.976
1702.2	82.531	84.563	3.412	3.557	4.22	0.16815	5.4003	2.5297	81.874
1702.3	80.732	82.674	3.588	3.685	4.439	0.16815	5.4003	2.5297	81.768
1702.4	78.809	80.806	3.8	3.858	4.717	0.16035	5.397	2.546	81.654
1702.5	79.097	77.972	4.06	4.128	5.193	0.149577	5.4783	2.553	81.494
1702.6	78.152	74.326	4.324	4.441	5.86	0.138803	5.5597	2.56	81.31
1702.7	76.188	70.145	4.59	4.778	6.664	0.12803	5.641	2.567	81.113
1702.8	71.824	66.133	4.834	5.068	7.573	0.12803	5.641	2.567	80.964
1702.9	69.76	62.898	5.069	5.268	8.175	0.121578	5.6462	2.5462	80.901
1703	69.565	60.353	5.297	5.391	8.507	0.115125	5.6515	2.5255	80.913
1703.1	68.088	59.759	5.525	5.403	8.128	0.108672	5.6568	2.5048	81.068
1703.2	69.93	60.045	5.739	5.43	7.715	0.10222	5.662	2.484	81.234
1703.3	75.086	61.21	5.938	5.473	7.267	0.10222	5.662	2.484	81.411
1703.4	75.533	62.451	6.022	5.614	7.14	0.10071	5.7197	2.516	81.502
1703.5	76.139	63.162	6.017	5.771	7.148	0.0992	5.7773	2.548	81.555
1703.6	77.082	63.227	5.907	5.944	7.311	0.09769	5.835	2.58	81.564
1703.7	76.084	62.522	5.668	6.006	7.477	0.100293	5.6797	2.6063	81.579
1703.8	73.697	61.749	5.415	5.978	7.549	0.100293	5.6797	2.6063	81.61
1703.9	69.483	60.963	5.156	5.832	7.483	0.102897	5.5243	2.6327	81.665
1704	69.884	60.976	4.978	5.568	7.183	0.1055	5.369	2.659	81.718
1704.1	70.349	61.788	4.858	5.283	6.785	0.106607	5.3067	2.5923	81.762
1704.2	69.783	63.847	4.822	4.991	6.265	0.107713	5.2443	2.5257	81.79
1704.3	71.776	67.672	4.879	4.783	5.736	0.107713	5.2443	2.5257	81.806
1704.4	75.317	71.941	4.964	4.64	5.268	0.10882	5.182	2.459	81.817
1704.5	81.169	76.401	5.068	4.607	4.941	0.111573	5.3097	2.448	81.82
1704.6	82.245	79.178	5.08	4.683	4.88	0.114327	5.4373	2.437	81.795
1704.7	82.435	80.517	5.007	4.79	4.984	0.11708	5.565	2.426	81.757
1704.8	83.871	79.086	4.767	4.897	5.347	0.11708	5.565	2.426	81.704
1704.9	82.59	75.968	4.402	4.829	5.785	0.121418	5.661	2.4413	81.675
1705	79.684	72.642	3.991	4.638	6.119	0.125755	5.757	2.4565	81.669
1705.1	74.364	70.794	3.569	4.219	5.969	0.130093	5.853	2.4718	81.717
1705.2	72.706	71.842	3.204	3.749	5.324	0.13443	5.949	2.487	81.809
1705.3	73.011	74.937	2.882	3.272	4.459	0.13443	5.949	2.487	81.925
1705.4	74.832	81.754	2.642	2.883	3.627	0.137623	5.6683	2.4613	82.06
1705.5	79.088	90.624	2.456	2.585	3.007	0.140817	5.3877	2.4357	82.195
1705.6	84.525	100.765	2.307	2.352	2.539	0.14401	5.107	2.41	82.329
1705.7	88.509	111.774	2.215	2.228	2.306	0.173027	5.1157	2.4097	82.457
1705.8	92.855	121.36	2.156	2.159	2.179	0.173027	5.1157	2.4097	82.572
1705.9	97.225	129.589	2.122	2.133	2.133	0.202043	5.1243	2.4093	82.672
1706	98.513	132.749	2.137	2.18	2.216	0.23106	5.133	2.409	82.706
1706.1	98.516	132.775	2.185	2.273	2.382	0.23977	5.1757	2.436	82.668
1706.2	97.432	130.071	2.261	2.406	2.623	0.24848	5.2183	2.463	82.566
1706.3	95.916	122.294	2.411	2.649	3.125	0.24848	5.2183	2.463	82.297
1706.4	92.223	112.629	2.614	2.968	3.921	0.25719	5.261	2.49	81.953
1706.5	86.317	101.049	2.871	3.364	5.015	0.22368	5.4477	2.5427	81.533
1706.6	79.781	87.959	3.298	3.932	7.514	0.19017	5.6343	2.5953	81.063
1706.7	73.892	75.386	3.869	4.569	11.357	0.15666	5.821	2.648	80.612
1706.8	68.822	63.502	4.609	5.286	16.809	0.15666	5.821	2.648	80.188
1706.9	62.416	55.511	5.874	6.096	21.962	0.134968	5.8793	2.6428	79.882
1707	58.998	49.859	7.566	6.974	24.496	0.113275	5.9375	2.6375	79.651
1707.1	60.245	47.25	9.835	7.939	23.122	0.091582	5.9957	2.6323	79.52
1707.2	64.258	47.426	12.931	9.079	21.001	0.06989	6.054	2.627	79.516
1707.3	66.827	48.094	15.821	10.237	19.294	0.06989	6.054	2.627	79.549
1707.4	66.015	48.94	18.119	11.38	18.544	0.06293	6.014	2.6283	79.617
1707.5	66.011	48.906	18.211	12.065	18.282	0.05597	5.974	2.6297	79.66
1707.6	66.758	48.68	17.496	12.437	17.933	0.04901	5.934	2.631	79.704
1707.7	68.841	48.434	15.978	12.309	17.151	0.054933	5.7887	2.629	79.759
1707.8	66.019	49.286	14.629	11.977	15.939	0.054933	5.7887	2.629	79.91
1707.9	63.706	50.873	13.407	11.633	14.771	0.060857	5.6433	2.627	80.12
1708	66.906	53.697	12.412	11.422	14.085	0.06678	5.498	2.625	80.428
1708.1	68.326	56.043	11.456	11.304	14.202	0.072973	5.5867	2.63	80.728
1708.2	67.994	57.761	10.505	11.141	14.634	0.079167	5.6753	2.635	80.996
1708.3	63.45	57.751	9.518	10.677	15.146	0.079167	5.6753	2.635	81.148
1708.4	62.803	58.088	8.569	9.775	14.299	0.08536	5.764	2.64	81.205
1708.5	63.809	59.372	7.661	8.65	12.646	0.089567	5.425	2.6223	81.217
1708.6	64.022	64.778	6.881	7.418	10.057	0.093773	5.086	2.6047	81.223
1708.7	65.992	74.514	6.207	6.399	8.003	0.09798	4.747	2.587	81.308
1708.8	69.299	87.026	5.608	5.539	6.353	0.09798	4.747	2.587	81.455
1708.9	75.23	101.794	5.125	4.988	5.495	0.114935	4.4613	2.5722	81.733
1709	80.317	114.104	4.699	4.558	4.931	0.13189	4.1755	2.5575	82.042
1709.1	84.663	124.279	4.317	4.22	4.588	0.148845	3.8898	2.5428	82.369
1709.2	86.819	128.412	4.008	3.977	4.466	0.1658	3.604	2.528	82.617
1709.3	88.507	130.794	3.738	3.766	4.389	0.1658	3.604	2.528	82.781
1709.4	89.771	131.679	3.502	3.583	4.35	0.19101	3.469	2.522	82.871
1709.5	89.533	132.677	3.334	3.456	4.332	0.21622	3.334	2.516	82.861
1709.6	89.239	133.987	3.195	3.352	4.315	0.24143	3.199	2.51	82.862
1709.7	88.886	135.622	3.087	3.271	4.298	0.244427	3.1973	2.5097	82.876
1709.8	89.438	136.739	3.027	3.215	4.266	0.244427	3.1973	2.5097	82.949
1709.9	89.755	137.316	2.982	3.163	4.22	0.247423	3.1957	2.5093	83.04
1710	89.739	137.233	2.957	3.117	4.153	0.25042	3.194	2.509	83.151
1710.1	90.288	136.912	2.95	3.078	4.053	0.247857	3.2323	2.506	83.258
1710.2	90.608	136.754	2.947	3.045	3.949	0.245293	3.2707	2.503	83.347
1710.3	90.501	136.875	2.947	3.02	3.845	0.245293	3.2707	2.503	83.408
1710.4	90.123	137.196	2.946	3.006	3.774	0.24273	3.309	2.5	83.384
1710.5	89.961	137.508	2.942	2.998	3.724	0.246073	3.335	2.501	83.324
1710.6	90.281	137.748	2.936	2.996	3.705	0.249417	3.361	2.502	83.219
1710.7	90.425	138.249	2.927	2.996	3.706	0.25276	3.387	2.503	83.164
1710.8	90.527	138.844	2.919	2.997	3.712	0.25276	3.387	2.503	83.153
1710.9	90.617	139.528	2.912	2.999	3.718	0.252973	3.4113	2.5035	83.218
1711	90.746	139.82	2.913	3.002	3.72	0.253185	3.4355	2.504	83.296
1711.1	90.941	139.841	2.92	3.007	3.721	0.253397	3.4597	2.5045	83.348
1711.2	91.302	139.395	2.939	3.016	3.72	0.25361	3.484	2.505	83.305
1711.3	91.078	138.661	2.975	3.036	3.728	0.25361	3.484	2.505	83.184
1711.4	90.753	137.884	3.022	3.065	3.746	0.24366	3.515	2.501	83.042
1711.5	90.893	137.362	3.088	3.115	3.786	0.23371	3.546	2.497	82.935
1711.6	90.86	137.27	3.17	3.19	3.866	0.22376	3.577	2.493	82.897
1711.7	90.612	137.293	3.261	3.281	3.98	0.217877	3.5813	2.495	82.895
1711.8	89.644	136.846	3.363	3.4	4.174	0.217877	3.5813	2.495	82.909
1711.9	88.205	134.899	3.468	3.528	4.433	0.211993	3.5857	2.497	82.866
1712	86.524	131.853	3.574	3.66	4.733	0.20611	3.59	2.499	82.78
1712.1	85.121	126.943	3.678	3.783	5.066	0.19854	3.5883	2.5067	82.61
1712.2	83.58	122.189	3.78	3.892	5.342	0.19097	3.5867	2.5143	82.406
1712.3	81.968	117.689	3.879	3.99	5.565	0.19097	3.5867	2.5143	82.179
1712.4	80.803	115.522	3.973	4.066	5.608	0.1834	3.585	2.522	81.952
1712.5	80.161	114.388	4.06	4.132	5.573	0.174253	3.5727	2.5183	81.76
1712.6	79.978	114.148	4.141	4.189	5.469	0.165107	3.5603	2.5147	81.6
1712.7	80.232	113.973	4.199	4.228	5.335	0.15596	3.548	2.511	81.543
1712.8	80.375	113.451	4.246	4.261	5.224	0.15596	3.548	2.511	81.52
1712.9	80.399	112.566	4.279	4.287	5.137	0.156593	3.5398	2.5138	81.532
1713	80.669	111.613	4.299	4.31	5.118	0.157225	3.5315	2.5165	81.526
1713.1	80.825	111.038	4.321	4.338	5.135	0.157857	3.5233	2.5192	81.485
1713.2	80.825	110.948	4.346	4.374	5.197	0.15849	3.515	2.522	81.401
1713.3	80.615	110.482	4.393	4.442	5.339	0.15849	3.515	2.522	81.248
1713.4	80.555	109.409	4.455	4.53	5.527	0.158033	3.506	2.517	81.066
1713.5	80.76	107.444	4.536	4.645	5.773	0.157577	3.497	2.512	80.85
1713.6	80.154	104.645	4.645	4.783	6.072	0.15712	3.488	2.507	80.603
1713.7	79.351	101.841	4.766	4.922	6.357	0.153677	3.4907	2.5023	80.346
1713.8	78.407	99.272	4.903	5.056	6.6	0.153677	3.4907	2.5023	80.078
1713.9	78.426	97.929	5.048	5.166	6.698	0.150233	3.4933	2.4977	79.824
1714	78.59	97.234	5.192	5.265	6.732	0.14679	3.496	2.493	79.597
1714.1	78.598	97.443	5.325	5.35	6.691	0.147207	3.4967	2.4937	79.425
1714.2	78.904	97.7	5.421	5.428	6.687	0.147623	3.4973	2.4943	79.344
1714.3	79.271	97.805	5.486	5.495	6.716	0.147623	3.4973	2.4943	79.324
1714.4	79.558	97.405	5.492	5.534	6.809	0.14804	3.498	2.495	79.405
1714.5	78.735	97.142	5.442	5.522	6.869	0.15142	3.494	2.501	79.577
1714.6	77.638	97.18	5.362	5.477	6.88	0.1548	3.49	2.507	79.8
1714.7	77.137	98.21	5.247	5.381	6.748	0.15818	3.486	2.513	80.09
1714.8	77.108	100.107	5.129	5.275	6.531	0.15818	3.486	2.513	80.372
1714.9	77.375	102.559	5.014	5.167	6.276	0.160248	3.4933	2.5097	80.636
1715	78.031	105.795	4.918	5.08	6.039	0.162315	3.5005	2.5065	80.814
1715.1	78.986	108.973	4.844	5.017	5.867	0.164383	3.5078	2.5033	80.911
1715.2	79.993	112.052	4.789	4.972	5.744	0.16645	3.515	2.5	80.947
1715.3	79.928	114.591	4.772	4.957	5.713	0.16645	3.515	2.5	80.886
1715.4	79.933	116.755	4.785	4.964	5.725	0.17048	3.504	2.501	80.793
1715.5	80.004	118.554	4.825	4.99	5.771	0.17451	3.493	2.502	80.677
1715.6	80.291	118.789	4.922	5.065	5.871	0.17854	3.482	2.503	80.54
1715.7	80.56	117.785	5.052	5.181	6.019	0.175347	3.4797	2.504	80.381
1715.8	80.816	115.678	5.21	5.332	6.209	0.175347	3.4797	2.504	80.2
1715.9	81.284	111.559	5.404	5.564	6.578	0.172153	3.4773	2.505	79.902
1716	81.247	107.034	5.595	5.816	7.063	0.16896	3.475	2.506	79.522
1716.1	80.673	102.075	5.785	6.089	7.674	0.162563	3.457	2.4977	79.054
1716.2	77.65	96.887	5.936	6.3	8.36	0.156167	3.439	2.4893	78.427
1716.3	75.254	91.796	6.068	6.44	8.863	0.156167	3.439	2.4893	77.762
1716.4	73.804	86.847	6.175	6.493	9.121	0.14977	3.421	2.481	77.06
1716.5	73.593	82.893	6.262	6.432	8.772	0.144673	3.4083	2.4677	76.446
1716.6	73.817	79.933	6.338	6.353	8.29	0.139577	3.3957	2.4543	75.927
1716.7	74.539	78.389	6.401	6.263	7.694	0.13448	3.383	2.441	75.544
1716.8	77.288	79.406	6.417	6.208	7.313	0.13448	3.383	2.441	75.406
1716.9	79.647	81.512	6.396	6.163	7.068	0.141075	3.3872	2.445	75.41
1717	80.631	84.948	6.315	6.128	7.023	0.14767	3.3915	2.449	75.614
1717.1	80.123	88.54	6.167	6.064	7.096	0.154265	3.3958	2.453	76.01
1717.2	79.422	92.081	5.994	5.983	7.179	0.16086	3.4	2.457	76.475
1717.3	79.069	95.409	5.802	5.873	7.219	0.16086	3.4	2.457	77.002
1717.4	79.29	99.536	5.628	5.758	7.149	0.16636	3.3923	2.4623	77.511
1717.5	79.754	104.127	5.471	5.646	7.026	0.17186	3.3847	2.4677	78.006
1717.6	80.434	109.403	5.348	5.547	6.843	0.17736	3.377	2.473	78.471
1717.7	81.434	114.022	5.25	5.453	6.664	0.178683	3.391	2.478	78.913
1717.8	82.392	117.959	5.164	5.36	6.491	0.178683	3.391	2.478	79.332
1717.9	82.671	120.156	5.089	5.26	6.342	0.180007	3.405	2.483	79.695
1718	82.564	121.136	5.012	5.155	6.207	0.18133	3.419	2.488	79.969
1718.1	82.298	121.396	4.936	5.049	6.081	0.187447	3.4653	2.4927	80.181
1718.2	82.2	120.938	4.86	4.949	5.972	0.193563	3.5117	2.4973	80.289
1718.3	82.73	120.635	4.79	4.859	5.876	0.193563	3.5117	2.4973	80.383
1718.4	83.602	120.455	4.724	4.779	5.789	0.19968	3.558	2.502	80.474
1718.5	84.118	120.539	4.664	4.715	5.715	0.20668	3.6343	2.507	80.601
1718.6	84.659	120.786	4.6	4.656	5.656	0.21368	3.7107	2.512	80.741
1718.7	85.205	121.186	4.531	4.6	5.611	0.22068	3.787	2.517	80.889
1718.8	85.532	122.208	4.439	4.534	5.621	0.22068	3.787	2.517	81
1718.9	85.467	123.248	4.333	4.451	5.65	0.229373	4.013	2.5213	81.063
1719	85.049	124.302	4.215	4.351	5.694	0.238065	4.239	2.5255	81.083
1719.1	84.77	124.877	4.091	4.218	5.621	0.246758	4.465	2.5297	81.026
1719.2	85.153	125.661	3.973	4.082	5.445	0.25545	4.691	2.534	80.969
1719.3	86.252	126.671	3.863	3.943	5.156	0.25545	4.691	2.534	80.914
1719.4	88.228	129.322	3.777	3.83	4.798	0.26395	4.6913	2.533	80.956
1719.5	89.517	132.446	3.701	3.736	4.487	0.27245	4.6917	2.532	81.042
1719.6	89.845	136.09	3.636	3.664	4.243	0.28095	4.692	2.531	81.18
1719.7	91.58	139.144	3.582	3.623	4.164	0.27953	4.5777	2.539	81.289
1719.8	92.407	141.512	3.531	3.593	4.159	0.27953	4.5777	2.539	81.346
1719.9	91.545	142.876	3.484	3.576	4.244	0.27811	4.4633	2.547	81.323
1720	90.318	142.282	3.446	3.566	4.377	0.27669	4.349	2.555	81.235
1720.1	89.154	140.735	3.416	3.558	4.503	0.269977	4.279	2.5543	81.156
1720.2	88.235	137.934	3.398	3.55	4.602	0.263263	4.209	2.5537	81.119
1720.3	87.929	134.818	3.394	3.539	4.639	0.263263	4.209	2.5537	81.182
1720.4	87.805	131.988	3.398	3.526	4.646	0.25655	4.139	2.553	81.289
1720.5	87.781	130.045	3.41	3.51	4.612	0.2573	4.1203	2.542	81.451
1720.6	87.756	129.429	3.422	3.491	4.556	0.25805	4.1017	2.531	81.611
1720.7	87.958	129.43	3.432	3.471	4.493	0.2588	4.083	2.52	81.76
1720.8	88.876	130.089	3.436	3.451	4.427	0.2588	4.083	2.52	81.877
1720.9	89.255	130.482	3.434	3.434	4.369	0.255228	4.0878	2.5195	81.947
1721	89.452	130.676	3.427	3.418	4.317	0.251655	4.0925	2.519	81.982
1721.1	89.788	130.472	3.414	3.407	4.284	0.248083	4.0972	2.5185	81.948
1721.2	89.993	130.601	3.398	3.403	4.278	0.24451	4.102	2.518	81.878
1721.3	90.135	130.917	3.38	3.401	4.291	0.24451	4.102	2.518	81.792
1721.4	90.291	131.366	3.359	3.403	4.342	0.248393	4.1187	2.5307	81.716
1721.5	89.811	131.385	3.334	3.399	4.395	0.252277	4.1353	2.5433	81.664
1721.6	89.013	131.102	3.307	3.388	4.443	0.25616	4.152	2.556	81.631
1721.7	88.89	130.462	3.276	3.357	4.432	0.256173	4.1673	2.5383	81.626
1721.8	88.786	130.186	3.243	3.315	4.373	0.256173	4.1673	2.5383	81.63
1721.9	88.77	130.223	3.209	3.264	4.274	0.256187	4.1827	2.5207	81.641
1722	90.23	131.072	3.173	3.207	4.136	0.2562	4.198	2.503	81.657
1722.1	91.243	132.126	3.133	3.155	4.005	0.263387	4.239	2.4787	81.678
1722.2	91.85	133.367	3.09	3.105	3.882	0.270573	4.28	2.4543	81.701
1722.3	92.85	134.294	3.039	3.065	3.798	0.270573	4.28	2.4543	81.737
1722.4	93.878	134.664	2.984	3.025	3.733	0.27776	4.321	2.43	81.777
1722.5	94.936	134.421	2.927	2.988	3.687	0.281213	4.379	2.424	81.821
1722.6	93.645	133.711	2.872	2.952	3.664	0.284667	4.437	2.418	81.864
1722.7	93.431	133.247	2.825	2.92	3.648	0.28812	4.495	2.412	81.901
1722.8	94.817	133.144	2.787	2.891	3.64	0.28812	4.495	2.412	81.928
1722.9	94.365	133.838	2.776	2.877	3.636	0.289928	4.5262	2.4095	81.919
1723	93.704	134.709	2.782	2.875	3.634	0.291735	4.5575	2.407	81.9
1723.1	93.023	135.729	2.809	2.889	3.636	0.293543	4.5887	2.4045	81.871
1723.2	94.715	136.485	2.864	2.936	3.672	0.29535	4.62	2.402	81.872
1723.3	96.314	136.791	2.934	3.005	3.746	0.29535	4.62	2.402	81.893
1723.4	96.921	136.282	3.023	3.107	3.887	0.291173	4.663	2.4303	81.943
1723.5	95.958	133.804	3.131	3.248	4.156	0.286997	4.706	2.4587	81.972
1723.6	94.368	129.957	3.254	3.408	4.504	0.28282	4.749	2.487	81.965
1723.7	92.136	123.841	3.401	3.595	4.969	0.25829	4.794	2.538	81.882
1723.8	88.808	116.402	3.594	3.801	5.465	0.25829	4.794	2.538	81.714
1723.9	84.661	109.006	3.826	4.023	5.942	0.23376	4.839	2.589	81.512
1724	78.985	103.109	4.139	4.279	6.324	0.20923	4.884	2.64	81.286
1724.1	77.502	99.341	4.564	4.609	6.692	0.192693	4.905	2.6543	81.09
1724.2	77.364	96.373	5.074	5.006	7.134	0.176157	4.926	2.6687	80.915
1724.3	75.707	93.154	5.749	5.562	7.915	0.176157	4.926	2.6687	80.771
1724.4	73.876	86.963	6.563	6.299	9.424	0.15962	4.947	2.683	80.613
1724.5	71.905	78.829	7.468	7.16	11.589	0.136893	4.9573	2.6837	80.44
1724.6	69.616	68.008	8.497	8.229	15.521	0.114167	4.9677	2.6843	80.215
1724.7	65.82	58.585	9.552	9.317	20.409	0.09144	4.978	2.685	79.957
1724.8	61.505	50.545	10.623	10.4	25.525	0.09144	4.978	2.685	79.676
1724.9	61.423	47.679	11.672	11.294	26.929	0.082742	4.98	2.6687	79.379
1725	61.318	47.335	12.665	12.036	25.928	0.074045	4.982	2.6525	79.105
1725.1	61.286	48.944	13.601	12.649	23.111	0.065348	4.984	2.6363	78.853
1725.2	63.247	51.267	14.234	12.981	20.609	0.05665	4.986	2.62	78.708
1725.3	64.984	53.406	14.551	13.099	18.533	0.05665	4.986	2.62	78.635
1725.4	66.518	55.378	14.575	13.019	16.848	0.060827	4.9747	2.6023	78.628
1725.5	66.321	58.094	14.009	12.564	15.378	0.065003	4.9633	2.5847	78.7
1725.6	66.41	61.692	13.328	12.05	13.999	0.06918	4.952	2.567	78.776
1725.7	66.828	66.274	12.521	11.471	12.721	0.07427	4.9373	2.5683	78.855
1725.8	68.125	71.368	11.766	10.992	11.89	0.07427	4.9373	2.5683	78.933
1725.9	69.223	75.647	11.062	10.575	11.314	0.07936	4.9227	2.5697	79.028
1726	69.986	78.786	10.421	10.234	11.051	0.08445	4.908	2.571	79.145
1726.1	70.741	79.416	9.81	9.906	11.1	0.088943	4.881	2.582	79.335
1726.2	71.478	79.158	9.192	9.543	11.164	0.093437	4.854	2.593	79.564
1726.3	72.183	77.888	8.556	9.121	11.195	0.093437	4.854	2.593	79.846
1726.4	71.784	77.589	7.913	8.603	10.847	0.09793	4.827	2.604	80.167
1726.5	71.627	78.308	7.289	8.051	10.29	0.10275	4.8037	2.6017	80.486
1726.6	72.357	80.77	6.705	7.459	9.437	0.10757	4.7803	2.5993	80.786
1726.7	72.513	84.648	6.209	6.887	8.498	0.11239	4.757	2.597	81.003
1726.8	72.892	89.066	5.769	6.347	7.584	0.11239	4.757	2.597	81.167
1726.9	74.205	93.982	5.42	5.876	6.786	0.11972	4.7428	2.592	81.253
1727	75.939	98.942	5.161	5.504	6.189	0.12705	4.7285	2.587	81.305
1727.1	77.758	103.673	4.958	5.196	5.721	0.13438	4.7142	2.582	81.348
1727.2	79.415	107.614	4.839	4.993	5.463	0.14171	4.7	2.577	81.394
1727.3	81.589	109.839	4.788	4.876	5.374	0.14171	4.7	2.577	81.426
1727.4	83.509	110.813	4.777	4.811	5.389	0.152023	4.709	2.5857	81.444
1727.5	83.353	109.382	4.817	4.821	5.558	0.162337	4.718	2.5943	81.424
1727.6	82.65	106.775	4.859	4.877	5.825	0.17265	4.727	2.603	81.386
1727.7	81.676	103.515	4.891	4.956	6.16	0.16954	4.7307	2.6067	81.336
1727.8	80.757	99.93	4.858	5.038	6.601	0.16954	4.7307	2.6067	81.275
1727.9	79.146	96.551	4.751	5.039	6.983	0.16643	4.7343	2.6103	81.197
1728	77.05	93.43	4.587	4.967	7.272	0.16332	4.738	2.614	81.107
1728.1	74.482	91.628	4.336	4.682	6.994	0.1575	4.7333	2.5573	80.998
1728.2	76.425	91.747	4.07	4.324	6.331	0.15168	4.7287	2.5007	80.917
1728.3	81.746	93.532	3.793	3.911	5.373	0.15168	4.7287	2.5007	80.861
1728.4	84.485	99.795	3.539	3.54	4.427	0.14586	4.724	2.444	80.893
1728.5	88.181	107.272	3.303	3.225	3.67	0.153147	4.7183	2.423	80.952
1728.6	92.775	115.889	3.083	2.965	3.091	0.160433	4.7127	2.402	81.037
1728.7	98.125	123.013	2.892	2.795	2.812	0.16772	4.707	2.381	81.1
1728.8	99.908	128.815	2.711	2.651	2.624	0.16772	4.707	2.381	81.14
1728.9	97.629	133.124	2.543	2.534	2.535	0.1972	4.7105	2.3918	81.156
1729	96.858	135.483	2.4	2.444	2.537	0.22668	4.714	2.4025	81.166
1729.1	95.24	137.498	2.273	2.363	2.553	0.25616	4.7175	2.4132	81.188
1729.2	92.328	139.196	2.167	2.296	2.583	0.28564	4.721	2.424	81.227
1729.3	91.871	140.412	2.097	2.244	2.594	0.28564	4.721	2.424	81.286
1729.4	91.384	141.233	2.044	2.199	2.592	0.302263	4.715	2.4417	81.337
1729.5	90.368	141.481	2.013	2.164	2.573	0.318887	4.709	2.4593	81.373
1729.6	91.374	141.527	2.004	2.137	2.548	0.33551	4.703	2.477	81.348
1729.7	92.905	141.527	2.002	2.115	2.524	0.327967	4.7037	2.485	81.282
1729.8	94.776	141.51	2.008	2.1	2.508	0.327967	4.7037	2.485	81.154
1729.9	94.809	141.363	2.012	2.09	2.503	0.320423	4.7043	2.493	80.997
1730	94.482	141.115	2.015	2.082	2.504	0.31288	4.705	2.501	80.851
1730.1	94.416	140.683	2.014	2.075	2.511	0.305273	4.7057	2.495	80.751
1730.2	92.976	140.357	2.011	2.07	2.519	0.297667	4.7063	2.489	80.739
1730.3	91.257	140.083	2.009	2.067	2.528	0.297667	4.7063	2.489	80.776
1730.4	90.133	139.869	2.011	2.067	2.537	0.29006	4.707	2.483	80.875
1730.5	89.985	139.673	2.019	2.074	2.55	0.297223	4.7053	2.474	80.978
1730.6	90.29	139.538	2.032	2.086	2.568	0.304387	4.7037	2.465	81.078
1730.7	90.79	139.637	2.052	2.109	2.595	0.31155	4.702	2.456	81.154
1730.8	92.592	140.022	2.074	2.142	2.633	0.31155	4.702	2.456	81.219
1730.9	94.833	140.613	2.097	2.181	2.68	0.316323	4.6993	2.4483	81.278
1731	95.465	141.566	2.121	2.233	2.742	0.321095	4.6965	2.4405	81.341
1731.1	95.528	141.983	2.147	2.289	2.816	0.325868	4.6937	2.4327	81.399
1731.2	95.24	141.916	2.175	2.348	2.9	0.33064	4.691	2.425	81.451
1731.3	95.117	140.352	2.215	2.409	2.998	0.33064	4.691	2.425	81.478
