DEPTH	GR	LLD	LLS	MLL	NPHI	PEF	RHOB
1442	95.453	1.0271	1.0533	1.2535	0.372301	4.3222	2.4254
1442.1	96.0192	1.0264	1.0541	1.2513	0.371083	4.3147	2.4248
1442.2	96.553	1.0255	1.0542	1.2487	0.369518	4.3207	2.4252
1442.3	96.9115	1.0244	1.054	1.246	0.367693	4.321	2.4274
1442.4	97.047	1.023	1.0535	1.2437	0.365884	4.2945	2.431
1442.5	96.9642	1.0217	1.0527	1.2423	0.364467	4.2308	2.435
1442.6	96.7919	1.0203	1.0516	1.2421	0.363809	4.1397	2.4379
1442.7	96.7173	1.0192	1.0498	1.2426	0.364181	4.0398	2.4384
1442.8	96.8481	1.0185	1.0477	1.2429	0.365488	3.9451	2.436
1442.9	97.038	1.018	1.0454	1.2421	0.367287	3.8657	2.431
1443	97.0597	1.0178	1.0432	1.2397	0.369191	3.8046	2.4247
1443.1	96.7706	1.0178	1.0415	1.2362	0.371242	3.766	2.418
1443.2	96.2591	1.0178	1.0402	1.2324	0.373496	3.7571	2.4119
1443.3	95.7448	1.0178	1.0393	1.2296	0.375692	3.787	2.4064
1443.4	95.5238	1.0176	1.0388	1.2287	0.377146	3.8496	2.4013
1443.5	95.6646	1.0171	1.0386	1.2298	0.377035	3.9354	2.3965
1443.6	96.0724	1.0161	1.0388	1.2326	0.375209	4.0376	2.3919
1443.7	96.4748	1.0147	1.0394	1.2363	0.372361	4.1441	2.3883
1443.8	96.624	1.013	1.0401	1.2398	0.369736	4.2447	2.3863
1443.9	96.3647	1.0112	1.0409	1.2419	0.367906	4.3407	2.3866
1444	95.9284	1.0096	1.0414	1.2419	0.366588	4.4331	2.3896
1444.1	95.7285	1.0085	1.0417	1.2393	0.365508	4.5119	2.3952
1444.2	95.9945	1.0079	1.0415	1.2344	0.36477	4.558	2.4031
1444.3	96.6081	1.0078	1.041	1.2283	0.36463	4.56	2.4126
1444.4	97.2148	1.0082	1.0403	1.2221	0.36502	4.5232	2.4224
1444.5	97.3882	1.0089	1.0398	1.2173	0.365448	4.4559	2.4314
1444.6	96.9096	1.0096	1.0395	1.2151	0.365211	4.3579	2.4383
1444.7	95.8777	1.0102	1.0398	1.2158	0.36397	4.2334	2.4426
1444.8	94.6924	1.0105	1.0408	1.2193	0.362064	4.1061	2.4443
1444.9	93.8902	1.0102	1.0422	1.2245	0.360326	4.0006	2.444
1445	93.7501	1.0093	1.0437	1.2302	0.359498	3.939	2.4426
1445.1	94.0279	1.0077	1.0447	1.2354	0.360007	3.93	2.4405
1445.2	94.1723	1.0055	1.0449	1.2398	0.361927	3.9583	2.4374
1445.3	93.8183	1.0025	1.0445	1.2434	0.364772	3.9864	2.4326
1445.4	92.7999	0.9989	1.0435	1.2458	0.367466	3.9768	2.426
1445.5	91.2906	0.9944	1.0418	1.2458	0.368708	3.9262	2.418
1445.6	89.6007	0.9891	1.0393	1.2418	0.367919	3.8726	2.4103
1445.7	88.0439	0.983	1.0355	1.2327	0.365735	3.8625	2.4047
1445.8	86.9085	0.9764	1.0302	1.2183	0.363457	3.9125	2.4025
1445.9	86.4691	0.9696	1.0234	1.1997	0.362136	4.0042	2.404
1446	86.8162	0.9626	1.0155	1.1783	0.36197	4.1026	2.4084
1446.1	87.8394	0.9556	1.0066	1.1549	0.362677	4.1751	2.4139
1446.2	89.1537	0.9481	0.9969	1.1305	0.36389	4.1966	2.4185
1446.3	90.2811	0.9392	0.9866	1.106	0.365113	4.1622	2.4205
1446.4	90.7963	0.9277	0.9757	1.0826	0.36636	4.087	2.4196
1446.5	90.6161	0.9123	0.9644	1.0616	0.367634	3.9931	2.4163
1446.6	89.8769	0.8921	0.9525	1.044	0.368575	3.9042	2.4115
1446.7	88.8931	0.8671	0.9396	1.0301	0.368423	3.8405	2.4061
1446.8	88.0226	0.8383	0.9245	1.0193	0.366466	3.8126	2.3997
1446.9	87.5417	0.8075	0.9054	1.0102	0.362663	3.8127	2.3908
1447	87.327	0.7769	0.8806	0.9992	0.35799	3.8117	2.3776
1447.1	87.0604	0.7486	0.8489	0.9797	0.353777	3.7747	2.36
1447.2	86.5464	0.724	0.8107	0.9431	0.350598	3.6927	2.3407
1447.3	85.927	0.7037	0.769	0.8836	0.348007	3.5921	2.3243
1447.4	85.5264	0.6879	0.7282	0.8059	0.345192	3.5212	2.3158
1447.5	85.5591	0.6762	0.6933	0.7257	0.34177	3.5095	2.3181
1447.6	85.9454	0.6681	0.6675	0.6604	0.33813	3.5557	2.3309
1447.7	86.4114	0.6631	0.6523	0.6208	0.335031	3.6318	2.3507
1447.8	86.538	0.6611	0.6474	0.6114	0.333034	3.706	2.372
1447.9	86.0605	0.662	0.6509	0.6337	0.332453	3.7521	2.3896
1448	85.1052	0.6662	0.66	0.6866	0.333589	3.7531	2.4009
1448.1	84.2194	0.6742	0.6724	0.7644	0.336393	3.718	2.4061
1448.2	83.8855	0.6863	0.6866	0.8523	0.340136	3.6763	2.4069
1448.3	84.1358	0.7023	0.7025	0.9286	0.343669	3.6508	2.4054
1448.4	84.6436	0.7219	0.7204	0.9773	0.346181	3.6547	2.4027
1448.5	84.9455	0.7438	0.7405	0.9999	0.347492	3.692	2.3992
1448.6	84.7882	0.7661	0.762	1.0087	0.347744	3.7585	2.3957
1448.7	84.2582	0.7869	0.7833	1.0142	0.347282	3.8426	2.393
1448.8	83.606	0.8042	0.8029	1.0198	0.346508	3.9284	2.3917
1448.9	83.1631	0.8169	0.8194	1.0244	0.346217	4.0012	2.392
1449	83.163	0.8249	0.8322	1.0258	0.346479	4.0607	2.3938
1449.1	83.6228	0.8288	0.8415	1.0236	0.346595	4.1285	2.3966
1449.2	84.4107	0.8301	0.8475	1.0187	0.346107	4.2181	2.3998
1449.3	85.2597	0.83	0.851	1.013	0.345205	4.3231	2.4033
1449.4	85.8327	0.8298	0.853	1.008	0.344296	4.4272	2.4073
1449.5	85.7923	0.8299	0.8543	1.0046	0.343744	4.5044	2.4121
1449.6	85.0564	0.8306	0.8557	1.003	0.343889	4.5255	2.4174
1449.7	83.7841	0.8321	0.8576	1.0031	0.344915	4.4763	2.423
1449.8	82.2291	0.8342	0.8603	1.0046	0.346718	4.3634	2.4279
1449.9	80.5877	0.8368	0.8633	1.0075	0.348876	4.2141	2.4315
1450	78.9749	0.8402	0.8663	1.0114	0.350844	4.0524	2.4331
1450.1	77.4454	0.8446	0.869	1.0159	0.352268	3.8976	2.4325
1450.2	76.1322	0.8503	0.8715	1.0209	0.353169	3.765	2.4298
1450.3	75.1599	0.8577	0.8741	1.0263	0.353817	3.668	2.4259
1450.4	74.7178	0.8668	0.8774	1.0315	0.354416	3.6156	2.4225
1450.5	74.9195	0.8776	0.8819	1.0358	0.354615	3.6051	2.4217
1450.6	75.7303	0.8897	0.8882	1.0386	0.353485	3.6218	2.4255
1450.7	76.8216	0.9023	0.8971	1.0407	0.349998	3.6644	2.4347
1450.8	77.6573	0.9147	0.9095	1.0463	0.343835	3.7477	2.4482
1450.9	77.61	0.9261	0.9257	1.0628	0.336004	3.8824	2.4626
1451	76.283	0.9361	0.9453	1.0983	0.328765	4.0438	2.4737
1451.1	73.7635	0.9446	0.9666	1.158	0.324675	4.1879	2.478
1451.2	70.7918	0.952	0.9864	1.2382	0.325354	4.2646	2.4743
1451.3	68.4621	0.9589	1.0014	1.3196	0.330613	4.2439	2.4643
1451.4	67.6027	0.9656	1.0095	1.368	0.33859	4.1481	2.4516
1451.5	68.2588	0.9722	1.0114	1.3561	0.346812	4.0329	2.4401
1451.6	69.7912	0.9787	1.0098	1.2905	0.353323	3.9536	2.4331
1451.7	71.2842	0.9844	1.0077	1.2054	0.357137	3.9492	2.4323
1451.8	72.0454	0.9887	1.0074	1.1334	0.358151	4.0101	2.4376
1451.9	71.9685	0.9911	1.0097	1.0904	0.356927	4.092	2.4466
1452	71.4592	0.9916	1.014	1.079	0.354505	4.1591	2.4552
1452.1	70.9665	0.9905	1.0191	1.0947	0.352215	4.1953	2.4585
1452.2	70.7333	0.9887	1.024	1.129	0.351261	4.19	2.4535
1452.3	70.8221	0.987	1.0275	1.1711	0.352263	4.1485	2.4407
1452.4	71.2617	0.9865	1.0289	1.2087	0.354937	4.1005	2.4245
1452.5	72.1165	0.9874	1.0283	1.2314	0.358148	4.0777	2.4105
1452.6	73.4713	0.9895	1.0267	1.2334	0.360452	4.1084	2.4031
1452.7	75.1491	0.9922	1.0255	1.2173	0.360767	4.2007	2.403
1452.8	76.7468	0.9945	1.026	1.1944	0.359221	4.3173	2.4074
1452.9	77.895	0.9955	1.0285	1.1772	0.357304	4.4043	2.4118
1453	78.4664	0.9948	1.0318	1.1737	0.356897	4.4313	2.4128
1453.1	78.5094	0.9923	1.0336	1.1842	0.359151	4.3903	2.4095
1453.2	78.2357	0.9885	1.0323	1.2018	0.363911	4.305	2.4036
1453.3	77.9502	0.9843	1.0277	1.2151	0.36983	4.2135	2.398
1453.4	77.8904	0.9802	1.0212	1.2149	0.375205	4.1441	2.3949
1453.5	78.1057	0.9769	1.0147	1.2001	0.378525	4.1029	2.3951
1453.6	78.52	0.9746	1.0097	1.1777	0.379251	4.0812	2.3981
1453.7	79.016	0.9732	1.0066	1.1568	0.377595	4.067	2.4028
1453.8	79.5789	0.9726	1.0048	1.1438	0.374252	4.0443	2.4079
1453.9	80.2256	0.9722	1.0036	1.1397	0.369985	4.0076	2.4123
1454	80.934	0.9718	1.0026	1.1416	0.365664	3.9637	2.4152
1454.1	81.6727	0.9712	1.0018	1.1457	0.362108	3.9194	2.4161
1454.2	82.48	0.9704	1.0013	1.1493	0.359725	3.8874	2.4148
1454.3	83.2623	0.9694	1.0011	1.1519	0.358467	3.8843	2.4114
1454.4	83.8076	0.9685	1.0008	1.1544	0.358517	3.9187	2.4055
1454.5	84.0059	0.9676	1.0003	1.1581	0.360254	3.9734	2.397
1454.6	83.8789	0.9668	0.9995	1.1634	0.363463	4.0191	2.3857
1454.7	83.4894	0.966	0.9984	1.1693	0.36704	4.0383	2.3724
1454.8	82.8913	0.965	0.9972	1.1743	0.370056	4.0337	2.3585
1454.9	82.1205	0.9639	0.9959	1.177	0.372527	4.029	2.3463
1455	81.3441	0.9625	0.9944	1.1764	0.374559	4.0543	2.3379
1455.1	80.8325	0.961	0.9928	1.1727	0.375286	4.1139	2.3344
1455.2	80.834	0.9595	0.9912	1.1667	0.374192	4.1922	2.3356
1455.3	81.2786	0.9582	0.9896	1.1598	0.371644	4.264	2.3403
1455.4	81.9167	0.957	0.9884	1.1539	0.368923	4.302	2.347
1455.5	82.4139	0.9562	0.9878	1.1505	0.366757	4.2998	2.3546
1455.6	82.2137	0.9556	0.9878	1.1506	0.364935	4.2772	2.3627
1455.7	81.0898	0.9551	0.9884	1.1538	0.362786	4.2615	2.3718
1455.8	79.2989	0.9548	0.9893	1.1588	0.359741	4.2696	2.3826
1455.9	77.3688	0.9543	0.9904	1.1636	0.355682	4.2973	2.3951
1456	75.8094	0.9537	0.9915	1.1668	0.350953	4.3129	2.409
1456.1	74.8407	0.953	0.9923	1.1677	0.346075	4.289	2.4226
1456.2	74.396	0.952	0.9927	1.1667	0.341575	4.214	2.4337
1456.3	74.2892	0.9507	0.9925	1.1646	0.337941	4.1024	2.4404
1456.4	74.3418	0.9492	0.9918	1.1618	0.335624	3.979	2.4417
1456.5	74.4225	0.9473	0.9903	1.1585	0.33503	3.8751	2.438
1456.6	74.4367	0.9449	0.9879	1.1545	0.336293	3.8122	2.4308
1456.7	74.413	0.942	0.9844	1.1498	0.339083	3.796	2.4222
1456.8	74.4274	0.9383	0.9799	1.1441	0.342805	3.8189	2.4131
1456.9	74.6255	0.934	0.9747	1.1373	0.347174	3.8601	2.4034
1457	75.15	0.9291	0.969	1.1294	0.35205	3.8974	2.3922
1457.1	75.9712	0.9234	0.9634	1.1199	0.356961	3.9298	2.3785
1457.2	76.9113	0.9173	0.9577	1.1089	0.361013	3.9672	2.3632
1457.3	77.7331	0.9109	0.9521	1.0968	0.363285	4.0289	2.3485
1457.4	78.1052	0.9044	0.9462	1.0845	0.363495	4.1293	2.3376
1457.5	77.8898	0.8981	0.9399	1.0735	0.36225	4.2617	2.3333
1457.6	77.2578	0.8924	0.9334	1.0648	0.360474	4.404	2.3365
1457.7	76.5071	0.8872	0.9269	1.0586	0.35868	4.5172	2.3456
1457.8	75.9423	0.8828	0.9208	1.0546	0.356992	4.5679	2.358
1457.9	75.7416	0.8791	0.9154	1.0518	0.355313	4.544	2.3703
1458	75.8039	0.8761	0.9109	1.0496	0.353206	4.4635	2.3808
1458.1	75.9512	0.8736	0.9075	1.0482	0.350433	4.3623	2.3892
1458.2	75.9862	0.8716	0.9051	1.0482	0.347925	4.2748	2.3962
1458.3	75.7282	0.8701	0.9037	1.0501	0.34733	4.2216	2.4026
1458.4	75.1121	0.869	0.9031	1.0535	0.348327	4.199	2.4086
1458.5	74.3562	0.8684	0.9032	1.0577	0.348451	4.191	2.4147
1458.6	73.7143	0.8683	0.9035	1.0609	0.345236	4.1877	2.421
1458.7	73.3167	0.869	0.9039	1.0615	0.338634	4.1796	2.4274
1458.8	73.2321	0.8705	0.904	1.0588	0.330916	4.1743	2.4335
1458.9	73.4022	0.8727	0.904	1.0533	0.324552	4.1827	2.4379
1459	73.5041	0.8752	0.9039	1.0466	0.320745	4.2126	2.4391
1459.1	73.3787	0.8779	0.9043	1.0416	0.320069	4.2614	2.4347
1459.2	72.9826	0.88	0.9055	1.0406	0.323157	4.3265	2.4229
1459.3	72.4324	0.8812	0.9076	1.0452	0.32994	4.4075	2.4032
1459.4	71.9689	0.8809	0.9104	1.0553	0.338338	4.5025	2.3773
1459.5	71.8016	0.8789	0.9134	1.0678	0.346545	4.5983	2.3481
1459.6	71.9205	0.8752	0.9156	1.0778	0.353137	4.6757	2.3204
1459.7	72.3149	0.87	0.9162	1.0794	0.360149	4.7099	2.3007
1459.8	72.9926	0.8634	0.9143	1.0691	0.366239	4.6945	2.294
1459.9	73.8001	0.8559	0.9094	1.0474	0.369369	4.6302	2.3017
1460	74.4064	0.8478	0.9018	1.0195	0.367939	4.5294	2.3206
1460.1	74.716	0.8392	0.8918	0.9919	0.363399	4.4203	2.3443
1460.2	74.7754	0.8302	0.8801	0.9689	0.357881	4.3275	2.3657
1460.3	74.6592	0.821	0.8676	0.9522	0.353391	4.2564	2.3802
1460.4	74.4303	0.8117	0.8548	0.941	0.350759	4.1995	2.3871
1460.5	73.994	0.8025	0.8424	0.9331	0.349981	4.1596	2.3894
1460.6	73.2072	0.7935	0.8307	0.9264	0.350573	4.1429	2.3904
1460.7	72.0382	0.785	0.8198	0.92	0.352136	4.1437	2.3926
1460.8	70.5583	0.7772	0.8098	0.9138	0.353936	4.1442	2.3961
1460.9	68.9764	0.7706	0.8008	0.9081	0.355028	4.1276	2.4002
1461	67.7483	0.7652	0.7931	0.9033	0.354994	4.0925	2.4039
1461.1	67.35	0.7611	0.7867	0.8994	0.353975	4.0511	2.4068
1461.2	67.9077	0.7585	0.7818	0.8968	0.352088	4.0105	2.4092
1461.3	69.2212	0.7571	0.7785	0.8962	0.350762	3.9744	2.4116
1461.4	70.8858	0.757	0.7768	0.8979	0.351841	3.9551	2.4145
1461.5	72.3663	0.7578	0.7764	0.9021	0.356965	3.9632	2.4178
1461.6	73.1612	0.7595	0.7771	0.908	0.363143	3.9965	2.4211
1461.7	73.0942	0.7617	0.7786	0.9152	0.367254	4.0498	2.4241
1461.8	72.3754	0.7644	0.7809	0.9233	0.368665	4.1177	2.4259
1461.9	71.5933	0.7675	0.7837	0.9323	0.369465	4.1916	2.4263
1462	71.2638	0.7708	0.7869	0.9419	0.371469	4.2614	2.4256
1462.1	71.5531	0.7747	0.7903	0.9511	0.374491	4.3148	2.4247
1462.2	72.3549	0.7795	0.7938	0.9589	0.376849	4.3411	2.4249
1462.3	73.4286	0.7855	0.7977	0.9644	0.376917	4.3376	2.427
1462.4	74.4939	0.7932	0.8024	0.9679	0.374223	4.3027	2.4306
1462.5	75.3733	0.8027	0.8085	0.9705	0.369799	4.2379	2.435
1462.6	76.0336	0.8143	0.8162	0.9738	0.365847	4.1499	2.4385
1462.7	76.4918	0.8276	0.826	0.9791	0.364141	4.0525	2.4397
1462.8	76.6794	0.8422	0.8379	0.9872	0.364862	3.9594	2.4371
1462.9	76.6471	0.8571	0.8525	1.0002	0.365847	3.8935	2.4296
1463	76.4458	0.8717	0.8702	1.0219	0.36507	3.8761	2.4177
1463.1	76.0729	0.885	0.891	1.0582	0.362866	3.9179	2.403
1463.2	75.5812	0.8966	0.9136	1.1141	0.361934	4.0139	2.3883
1463.3	75.0948	0.9061	0.9357	1.19	0.364926	4.1435	2.3766
1463.4	74.9371	0.9136	0.9541	1.2765	0.372161	4.2747	2.3697
1463.5	75.474	0.919	0.9664	1.3501	0.381224	4.3768	2.3676
1463.6	76.8723	0.9225	0.9717	1.3792	0.389924	4.4275	2.369
1463.7	79.136	0.924	0.9711	1.3469	0.396834	4.428	2.3719
1463.8	82.0198	0.923	0.9671	1.2683	0.401914	4.4028	2.3748
1463.9	84.9788	0.9195	0.9617	1.1766	0.405486	4.3769	2.3769
1464	87.3453	0.9133	0.9559	1.0979	0.407658	4.357	2.3782
1464.1	88.6381	0.9047	0.9497	1.044	0.408104	4.3446	2.3793
1464.2	88.7021	0.8943	0.9427	1.0152	0.406357	4.3515	2.3807
1464.3	87.6472	0.8831	0.9342	1.0057	0.402496	4.3896	2.3824
1464.4	85.8271	0.872	0.9242	1.0072	0.397437	4.4569	2.3841
1464.5	83.8074	0.8618	0.9129	1.0107	0.39243	4.5231	2.3856
1464.6	82.2325	0.853	0.9012	1.0101	0.388193	4.5437	2.3867
1464.7	81.4352	0.8458	0.8898	1.004	0.384646	4.4947	2.3879
1464.8	81.1565	0.8404	0.8794	0.9952	0.381196	4.3859	2.3897
1464.9	80.8849	0.8366	0.8708	0.9879	0.377249	4.2478	2.3926
1465	80.3904	0.8343	0.8643	0.9853	0.372393	4.1183	2.3964
1465.1	79.8513	0.8335	0.8599	0.9887	0.366748	4.0248	2.4005
1465.2	79.6703	0.8343	0.8575	0.9968	0.361296	3.9802	2.404
1465.3	80.1585	0.8368	0.8567	1.0072	0.357635	3.9932	2.4064
1465.4	81.27	0.8411	0.8573	1.0176	0.356833	4.0657	2.4072
1465.5	82.6168	0.8469	0.8595	1.0272	0.358236	4.1879	2.4067
1465.6	83.7599	0.8537	0.8633	1.0361	0.359687	4.3319	2.4063
1465.7	84.4571	0.8606	0.8688	1.0445	0.358802	4.4543	2.4077
1465.8	84.7914	0.8662	0.876	1.0517	0.354622	4.5028	2.4124
1465.9	84.9694	0.8696	0.8849	1.0567	0.348086	4.4636	2.4205
1466	85.0414	0.8702	0.895	1.0609	0.341339	4.3747	2.4302
1466.1	84.864	0.8682	0.9052	1.0682	0.336638	4.2838	2.4383
1466.2	84.2229	0.8643	0.9129	1.082	0.335413	4.2214	2.4413
1466.3	83.0347	0.8595	0.9153	1.1007	0.338235	4.1931	2.4371
1466.4	81.4305	0.855	0.9103	1.1131	0.345025	4.168	2.4258
1466.5	79.6558	0.8514	0.8978	1.1011	0.354724	4.1158	2.4107
1466.6	77.9833	0.8488	0.8804	1.0529	0.365726	4.0347	2.3958
1466.7	76.6092	0.8468	0.8628	0.9771	0.375927	3.9478	2.3841
1466.8	75.665	0.8447	0.8495	0.8988	0.382958	3.8836	2.3768
1466.9	75.1592	0.8421	0.8433	0.8417	0.384922	3.863	2.3727
1467	74.9663	0.8385	0.8448	0.8192	0.382257	3.8949	2.3701
1467.1	74.8969	0.8343	0.852	0.8363	0.377129	3.974	2.367
1467.2	74.8307	0.8299	0.8615	0.8924	0.372474	4.0767	2.3625
1467.3	74.8664	0.8262	0.8697	0.9787	0.369744	4.1625	2.3565
1467.4	75.2963	0.8239	0.8738	1.0695	0.368579	4.2082	2.3505
1467.5	76.2882	0.8233	0.8739	1.1246	0.367269	4.2214	2.347
1467.6	77.7025	0.8245	0.8718	1.1201	0.363889	4.2266	2.3478
1467.7	79.0329	0.8271	0.8705	1.0733	0.357776	4.2414	2.3535
1467.8	79.658	0.8306	0.8717	1.023	0.350762	4.2689	2.3629
1467.9	79.2659	0.8342	0.8751	0.9964	0.346124	4.2946	2.373
1468	78.1896	0.8376	0.8786	1.0019	0.34631	4.2987	2.3812
1468.1	77.1713	0.8402	0.8796	1.0308	0.35056	4.2662	2.3864
1468.2	76.8513	0.8418	0.8769	1.0602	0.355301	4.2097	2.3892
1468.3	77.3582	0.8423	0.8719	1.0649	0.356487	4.166	2.392
1468.4	78.0645	0.8414	0.8681	1.0399	0.352209	4.1591	2.3961
1468.5	77.8806	0.839	0.8686	1.0065	0.342866	4.1706	2.4008
1468.6	76.126	0.835	0.874	0.9924	0.33222	4.1715	2.4034
1468.7	73.0985	0.8296	0.8821	1.0139	0.324659	4.1499	2.4016
1468.8	69.8579	0.8228	0.8882	1.0705	0.322699	4.1065	2.3951
1468.9	67.6072	0.815	0.8876	1.1401	0.326773	4.0578	2.3842
1469	67.1899	0.8065	0.8787	1.1775	0.335544	4.034	2.3714
1469.1	68.7092	0.7976	0.863	1.146	0.348106	4.0517	2.3596
1469.2	71.6759	0.7884	0.8444	1.0584	0.360933	4.107	2.3512
1469.3	75.2114	0.7787	0.8264	0.9601	0.369995	4.1829	2.347
1469.4	78.4667	0.7683	0.8104	0.8839	0.374039	4.2635	2.3466
1469.5	80.979	0.7569	0.7967	0.8392	0.374348	4.3352	2.3494
1469.6	82.6955	0.7446	0.7843	0.8223	0.373077	4.3906	2.3544
1469.7	83.5291	0.7315	0.7726	0.8242	0.371532	4.4255	2.3601
1469.8	83.3376	0.7179	0.7613	0.8348	0.370178	4.4341	2.3647
1469.9	82.2777	0.7045	0.7502	0.8456	0.369593	4.4231	2.3665
1470	80.9382	0.6917	0.7389	0.8518	0.370233	4.4023	2.365
1470.1	79.9744	0.6796	0.7273	0.8524	0.372101	4.3621	2.361
1470.2	79.7293	0.6684	0.7149	0.8471	0.374224	4.2963	2.356
1470.3	80.1019	0.6578	0.7019	0.8353	0.375022	4.2067	2.3516
1470.4	80.7173	0.6477	0.6888	0.8171	0.373423	4.1024	2.3486
1470.5	81.1279	0.6382	0.676	0.795	0.369566	4.0008	2.3467
1470.6	80.9992	0.6294	0.664	0.773	0.364734	3.9267	2.3451
1470.7	80.4922	0.6217	0.6525	0.7549	0.360179	3.8967	2.3424
1470.8	80.1367	0.6158	0.6415	0.7426	0.356535	3.8949	2.3376
1470.9	80.5223	0.6119	0.6309	0.7351	0.353612	3.9036	2.3307
1471	81.7294	0.6106	0.6215	0.7298	0.351145	3.9164	2.3231
1471.1	83.2618	0.6121	0.6144	0.7248	0.34918	3.932	2.317
1471.2	84.4109	0.6163	0.6111	0.7211	0.347503	3.9685	2.315
1471.3	84.5961	0.6232	0.6129	0.7225	0.345563	4.0395	2.3191
1471.4	83.5472	0.6325	0.6201	0.7339	0.342725	4.1382	2.33
1471.5	81.3935	0.6437	0.6322	0.7588	0.33875	4.2399	2.3467
1471.6	78.6584	0.6562	0.648	0.7978	0.333916	4.3147	2.367
1471.7	75.9963	0.6695	0.6661	0.8481	0.329108	4.3607	2.3873
1471.8	73.9498	0.6831	0.6852	0.9037	0.325455	4.3864	2.4045
1471.9	72.7688	0.6965	0.7044	0.9566	0.323953	4.4001	2.4158
1472	72.4278	0.7094	0.7229	0.9999	0.325259	4.401	2.4201
1472.1	72.8575	0.7213	0.7396	1.029	0.329268	4.369	2.418
1472.2	74.0354	0.7318	0.7532	1.0406	0.335011	4.3059	2.4113
1472.3	75.978	0.7404	0.763	1.0333	0.340946	4.2351	2.4025
1472.4	78.6135	0.7466	0.7688	1.0096	0.345626	4.1803	2.3946
1472.5	81.5593	0.7501	0.7716	0.9765	0.348185	4.1562	2.3901
1472.6	84.177	0.751	0.773	0.9436	0.348401	4.1633	2.3903
1472.7	85.7439	0.7494	0.7742	0.9197	0.346551	4.1895	2.3949
1472.8	85.9318	0.7459	0.7756	0.9098	0.343315	4.2031	2.4017
1472.9	84.8905	0.741	0.7768	0.9146	0.33973	4.178	2.4079
1473	83.1488	0.7355	0.7769	0.9305	0.336787	4.1257	2.4109
1473.1	81.2921	0.7296	0.775	0.9497	0.335102	4.0748	2.4094
1473.2	79.5802	0.7237	0.7711	0.9629	0.334798	4.052	2.4038
1473.3	77.9933	0.7178	0.7651	0.963	0.335615	4.0595	2.3959
1473.4	76.489	0.712	0.7579	0.949	0.337363	4.0823	2.3877
1473.5	75.1088	0.7059	0.75	0.9258	0.340107	4.1071	2.3802
1473.6	74.1908	0.6996	0.7419	0.9006	0.343968	4.1257	2.3736
1473.7	73.9458	0.693	0.7336	0.8792	0.348874	4.1261	2.3675
1473.8	74.3687	0.6863	0.7251	0.8636	0.354259	4.0985	2.3617
1473.9	75.1983	0.6799	0.7163	0.8528	0.359099	4.0574	2.3565
1474	76.2257	0.6742	0.7076	0.8445	0.36226	4.031	2.3529
1474.1	77.2037	0.6697	0.6995	0.8367	0.362846	4.0231	2.3519
1474.2	77.9062	0.6669	0.6926	0.8288	0.360527	4.0146	2.3543
1474.3	78.3223	0.666	0.6875	0.8218	0.355568	3.9817	2.3599
1474.4	78.5317	0.6669	0.6846	0.8176	0.348624	3.9175	2.3676
1474.5	78.6229	0.6695	0.6843	0.8176	0.340567	3.8373	2.3762
1474.6	78.6197	0.6734	0.6865	0.8231	0.332548	3.7673	2.384
1474.7	78.4056	0.6784	0.6909	0.8349	0.326099	3.7419	2.3897
1474.8	77.9252	0.6838	0.6972	0.8531	0.322657	3.7916	2.3926
1474.9	77.2195	0.6894	0.7048	0.8776	0.32295	3.9201	2.392
1475	76.3386	0.6945	0.713	0.9072	0.326549	4.0926	2.3881
1475.1	75.4218	0.6988	0.721	0.9398	0.3319	4.2498	2.3816
1475.2	74.683	0.7018	0.728	0.9709	0.336878	4.3498	2.3747
1475.3	74.3511	0.7034	0.7335	0.9947	0.339266	4.3765	2.3703
1475.4	74.2835	0.7033	0.7372	1.0049	0.337178	4.3461	2.3709
1475.5	74.131	0.7017	0.7391	0.9996	0.330046	4.2951	2.3771
1475.6	73.6187	0.6989	0.7393	0.9823	0.319173	4.2527	2.3868
1475.7	72.6759	0.6955	0.7379	0.9602	0.30758	4.2263	2.3956
1475.8	71.4872	0.6921	0.7349	0.9394	0.298908	4.2096	2.3993
1475.9	70.358	0.6892	0.73	0.9223	0.295755	4.1815	2.396
1476	69.561	0.6873	0.7235	0.9063	0.298559	4.1306	2.3882
1476.1	69.2278	0.6864	0.7161	0.8861	0.305518	4.0645	2.3812
1476.2	69.3141	0.6861	0.7096	0.8597	0.31331	4.0006	2.3803
1476.3	69.5685	0.686	0.7062	0.8327	0.318322	3.9628	2.3878
1476.4	69.593	0.6855	0.7072	0.8163	0.318011	3.9671	2.4017
1476.5	68.9862	0.6842	0.7123	0.822	0.312026	4.0117	2.4167
1476.6	67.6898	0.6819	0.7196	0.8579	0.302538	4.0659	2.4269
1476.7	66.0055	0.6785	0.7257	0.9233	0.293332	4.0729	2.4287
1476.8	64.4505	0.6742	0.7277	1.0017	0.288063	3.9917	2.4221
1476.9	63.4551	0.6689	0.7243	1.0547	0.288215	3.8281	2.4102
1477	63.134	0.6626	0.7164	1.0443	0.292939	3.6259	2.3971
1477.1	63.392	0.6552	0.7062	0.9747	0.299978	3.4431	2.3859
1477.2	64.1246	0.6465	0.6954	0.886	0.306834	3.3194	2.3773
1477.3	65.1899	0.6366	0.6846	0.8121	0.311712	3.2719	2.3711
1477.4	66.497	0.6256	0.6733	0.764	0.314707	3.3015	2.3662
1477.5	67.9803	0.6139	0.6607	0.7384	0.317567	3.3878	2.3622
