DEPTH	BHC	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1333	104.9734	-999.25	93.4762	1.5559	1.9096	2.237	0.299919	-999.25	-999.25	-50.8007
1333.25	104.6835	-999.25	81.0912	1.5374	1.8779	2.2714	0.296207	-999.25	-999.25	-50.8041
1333.5	104.3894	-999.25	83.853	1.519	1.7447	2.4489	0.302238	-999.25	-999.25	-50.8074
1333.75	105.232	-999.25	86.4789	1.5357	1.6842	2.0849	0.324782	-999.25	-999.25	-51.0382
1334	105.3758	-999.25	88.0519	1.5545	1.681	2.3149	0.327867	-999.25	-999.25	-51.1708
1334.25	104.1893	-999.25	86.6171	1.5994	1.7506	2.2723	0.306762	-999.25	-999.25	-51.3034
1334.5	103.7971	-999.25	86.9078	1.6158	1.7547	2.4288	0.303322	-999.25	-999.25	-50.885
1334.75	103.4326	-999.25	83.8415	1.584	1.735	2.6047	0.325033	-999.25	-999.25	-50.7825
1335	103.6884	-999.25	84.8834	1.6001	1.7471	2.4169	0.332492	-999.25	-999.25	-50.68
1335.25	102.8953	-999.25	82.6255	1.6067	1.8022	2.3747	0.302137	-999.25	-999.25	-50.5774
1335.5	102.5045	-999.25	80.7576	1.5994	1.8977	2.4892	0.284827	-999.25	-999.25	-50.5713
1335.75	102.6286	-999.25	79.1588	1.592	1.87	2.7539	0.274904	-999.25	-999.25	-50.569
1336	103.262	-999.25	79.8268	1.619	1.8477	2.5011	0.278403	-999.25	-999.25	-50.5668
1336.25	103.712	-999.25	80.8249	1.6542	1.8097	2.5591	0.296687	-999.25	-999.25	-50.5645
1336.5	101.2012	-999.25	77.1379	1.7142	1.9083	2.4173	0.310492	-999.25	-999.25	-50.5622
1336.75	100.8661	-999.25	78.9556	1.7979	1.9523	2.6272	0.284356	-999.25	-999.25	-50.56
1337	100.9073	-999.25	81.5332	1.8212	2.0565	2.9003	0.278033	-999.25	-999.25	-50.5577
1337.25	102.1655	-999.25	79.7777	1.8773	2.1831	2.6267	0.285492	-999.25	-999.25	-50.5554
1337.5	100.8729	-999.25	75.4541	1.9452	2.2369	3.2711	0.283815	-999.25	-999.25	-49.9937
1337.75	100.7818	-999.25	73.5154	2.0616	2.0933	4.7157	0.288696	-999.25	-999.25	-49.5284
1338	106.2634	-999.25	74.6253	1.7195	1.9814	3.2075	0.318598	-999.25	-999.25	-49.5189
1338.25	108.9421	-999.25	77.0684	1.3493	1.5662	2.0109	0.3386	-999.25	-999.25	-49.6324
1338.5	109.7351	-999.25	79.1955	1.4768	1.6447	1.9798	0.34099	-999.25	-999.25	-49.679
1338.75	98.1635	-999.25	69.2303	1.7776	2.0961	2.1804	0.272203	-999.25	-999.25	-50.549
1339	96.0045	-999.25	67.3548	2.1024	2.4261	3.1103	0.246333	-999.25	-999.25	-51.5893
1339.25	94.6653	-999.25	59.944	2.3341	2.5813	4.6535	0.238801	-999.25	-999.25	-52.829
1339.5	93.8067	-999.25	58.4312	2.2322	2.7086	5.0168	0.236801	-999.25	-999.25	-52.8247
1339.75	95.8814	-999.25	63.4385	2.1967	2.2983	5.1911	0.237068	-999.25	-999.25	-52.85
1340	97.545	-999.25	67.1947	1.8968	2.2307	3.6243	0.2628	-999.25	-999.25	-52.8342
1340.25	94.9074	-999.25	61.1756	2.1222	2.5828	2.8308	0.279331	-999.25	-999.25	-53.5514
1340.5	91.8297	-999.25	57.7247	2.5197	2.7964	4.6576	0.222133	-999.25	-999.25	-54.102
1340.75	91.1586	-999.25	57.4846	2.243	2.6638	6.3843	0.215202	-999.25	-999.25	-53.7573
1341	94.6549	-999.25	60.0287	2.127	2.4203	4.2073	0.237865	-999.25	-999.25	-53.059
1341.25	96.153	-999.25	61.5362	2.0658	2.1854	3.0475	0.242599	-999.25	-999.25	-52.2956
1341.5	95.7876	-999.25	68.2017	2.1524	2.1555	3.8393	0.228403	-999.25	-999.25	-51.8324
1341.75	99.7576	-999.25	79.5695	1.4253	1.9038	2.694	0.275796	-999.25	-999.25	-50.7163
1342	106.548	-999.25	85.2425	1.3135	1.6174	2.2062	0.312601	-999.25	-999.25	-50.3827
1342.25	108.0742	-999.25	88.2345	1.3141	1.4321	1.9711	0.322798	-999.25	-999.25	-50.2964
1342.5	106.2176	-999.25	91.0096	1.3702	1.4682	2.1314	0.315733	-999.25	-999.25	-50.21
1342.75	105.8033	-999.25	93.2232	1.492	1.5571	2.0541	0.306333	-999.25	-999.25	-50.2084
1343	102.1505	-999.25	91.0663	1.518	1.6656	2.4226	0.305398	-999.25	-999.25	-50.187
1343.25	99.7685	-999.25	85.5069	1.6056	1.7704	2.2776	0.286334	-999.25	-999.25	-50.1758
1343.5	99.014	-999.25	87.6647	1.7019	1.8865	3.6088	0.283199	-999.25	-999.25	-50.844
1343.75	99.2905	-999.25	86.7809	1.8047	1.9887	2.6518	0.270799	-999.25	-999.25	-50.7818
1344	98.8089	-999.25	85.8501	1.957	2.0936	3.6698	0.272027	-999.25	-999.25	-51.5481
1344.25	100.6202	-999.25	83.816	1.7691	2.1415	3.608	0.282685	-999.25	-999.25	-52.0821
1344.5	101.736	-999.25	75.5206	1.7809	1.9461	2.9607	0.283902	-999.25	-999.25	-52.612
1344.75	99.7825	-999.25	73.3587	1.9419	2.1031	3.1162	0.27358	-999.25	-999.25	-53.178
1345	96.6099	-999.25	71.0631	2.1929	2.2377	3.5144	0.266894	-999.25	-999.25	-52.2432
1345.25	94.6947	-999.25	76.5832	1.602	2.3075	3.6072	0.273229	-999.25	-999.25	-51.6774
1345.5	104.0216	-999.25	83.7	1.6139	1.9839	2.7171	0.313921	-999.25	-999.25	-50.9667
1345.75	106.3576	-999.25	86.9346	1.5046	1.7077	2.3168	0.326212	-999.25	-999.25	-50.5289
1346	106.3095	-999.25	89.0359	1.5563	1.7222	2.2859	0.330289	-999.25	-999.25	-50.2612
1346.25	104.7469	-999.25	87.3195	1.6201	1.7699	2.4646	0.31212	-999.25	-999.25	-50.5656
1346.5	104.4916	-999.25	84.7062	1.6684	1.8071	2.3827	0.298053	-999.25	-999.25	-50.5538
1346.75	104.2592	-999.25	82.6865	1.6882	1.8249	2.6751	0.309518	-999.25	-999.25	-51.0443
1347	106.3378	-999.25	83.004	1.6129	1.7094	3.0608	0.32774	-999.25	-999.25	-51.49
1347.25	106.1193	-999.25	83.1792	1.5546	1.6447	2.1213	0.325524	-999.25	-999.25	-51.5143
1347.5	106.3609	-999.25	79.9981	1.4964	1.5629	2.61	0.326775	-999.25	-999.25	-51.5387
1347.75	108.8788	-999.25	77.652	1.3719	1.5452	2.8816	0.343761	-999.25	-999.25	-51.563
1348	110.4172	-999.25	79.3322	1.3805	1.5267	1.8026	0.362685	-999.25	-999.25	-51.7944
1348.25	109.2623	-999.25	80.0364	1.4023	1.502	2.03	0.344321	-999.25	-999.25	-52.059
1348.5	108.9599	-999.25	77.0366	1.3576	1.4612	2.0572	0.33674	-999.25	-999.25	-51.738
1348.75	106.322	-999.25	82.5627	1.337	1.4615	2.1507	0.367526	-999.25	-999.25	-51.3161
1349	107.5623	-999.25	86.5594	1.366	1.4359	1.8873	0.37613	-999.25	-999.25	-51.0864
1349.25	108.2383	-999.25	85.4106	1.3771	1.5368	2.1703	0.372959	-999.25	-999.25	-51.467
1349.5	108.968	-999.25	85.893	1.4257	1.5852	2.0697	0.346526	-999.25	-999.25	-51.7245
1349.75	108.1667	-999.25	84.0292	1.4809	1.6206	2.2295	0.355352	-999.25	-999.25	-51.9227
1350	107.5498	-999.25	88.2065	1.5177	1.6291	2.0077	0.305038	-999.25	-999.25	-51.8746
1350.25	108.6398	-999.25	88.694	1.4744	1.661	2.1774	0.314319	-999.25	-999.25	-52.2557
1350.5	110.3569	-999.25	88.7754	1.3661	1.5181	2.2832	0.331932	-999.25	-999.25	-52.2586
1350.75	113.0148	-999.25	89.5666	1.291	1.4784	2	0.334293	-999.25	-999.25	-52.4039
1351	114.7017	-999.25	89.2239	1.3007	1.3799	1.744	0.338239	-999.25	-999.25	-52.1241
1351.25	113.9497	-999.25	86.1391	1.3193	1.357	1.9665	0.350373	-999.25	-999.25	-51.8443
1351.5	113.6084	-999.25	86.4298	1.358	1.4294	1.8321	0.353707	-999.25	-999.25	-51.5645
1351.75	111.5168	-999.25	86.9957	1.3924	1.4994	1.9575	0.33536	-999.25	-999.25	-51.2847
1352	110.5743	-999.25	86.0873	1.3722	1.5162	2.5244	0.320492	-999.25	-999.25	-51.1991
1352.25	111.1259	-999.25	83.2271	1.3583	1.4798	1.9777	0.336389	-999.25	-999.25	-51.0087
1352.5	111.6435	-999.25	85.1823	1.3597	1.4434	1.9371	0.34104	-999.25	-999.25	-51.0072
1352.75	112.275	-999.25	89.7548	1.3719	1.407	1.8914	0.338373	-999.25	-999.25	-50.9915
1353	113.459	-999.25	93.6437	1.298	1.4015	1.7759	0.343414	-999.25	-999.25	-50.9757
1353.25	113.9828	-999.25	91.0607	1.3075	1.4	1.8596	0.361679	-999.25	-999.25	-50.8818
1353.5	113.0264	-999.25	88.5605	1.298	1.4002	1.7068	0.367016	-999.25	-999.25	-50.8054
1353.75	111.3004	-999.25	91.3608	1.269	1.3886	1.8121	0.346318	-999.25	-999.25	-50.5746
1354	112.443	-999.25	93.3247	1.2758	1.3452	1.9743	0.332239	-999.25	-999.25	-50.5572
1354.25	113.3338	-999.25	93.5739	1.2207	1.3206	1.6393	0.347305	-999.25	-999.25	-50.5397
1354.5	113.6277	-999.25	92.2878	1.1945	1.296	1.7213	0.366657	-999.25	-999.25	-50.486
1354.75	113.5551	-999.25	89.0641	1.1788	1.3105	1.6371	0.386679	-999.25	-999.25	-50.8453
1355	115.2047	-999.25	88.4507	1.1668	1.2116	1.8131	0.398203	-999.25	-999.25	-51.2047
1355.25	116.0917	-999.25	85.8022	1.1549	1.194	1.6355	0.379172	-999.25	-999.25	-51.1612
1355.5	116.0571	-999.25	86.4141	1.1462	1.2072	1.5311	0.35256	-999.25	-999.25	-50.7407
1355.75	114.6626	-999.25	86.7036	1.1611	1.2439	1.6457	0.366051	-999.25	-999.25	-50.7322
1356	114.268	-999.25	85.2861	1.184	1.2894	1.6974	0.386096	-999.25	-999.25	-50.5035
1356.25	113.9698	-999.25	86.5757	1.1634	1.3162	1.52	0.394517	-999.25	-999.25	-50.4707
1356.5	113.9973	-999.25	84.7075	1.1467	1.2452	1.6309	0.374539	-999.25	-999.25	-50.4692
1356.75	113.7617	-999.25	83.3252	1.13	1.2233	1.6103	0.369378	-999.25	-999.25	-50.4591
1357	113.8738	-999.25	92.457	1.1172	1.2052	1.5734	0.35254	-999.25	-999.25	-50.3814
1357.25	113.9996	-999.25	94.2603	1.1006	1.1881	1.6349	0.360798	-999.25	-999.25	-50.3037
1357.5	114.7562	-999.25	95.5993	1.0871	1.1984	1.5183	0.374081	-999.25	-999.25	-50.2707
1357.75	115.1685	-999.25	96.9011	1.0795	1.2019	1.674	0.378054	-999.25	-999.25	-50.5217
1358	115.4848	-999.25	85.8373	1.0752	1.1946	1.5499	0.361921	-999.25	-999.25	-50.4799
1358.25	115.4998	-999.25	85.8365	1.0864	1.1776	1.5798	0.351919	-999.25	-999.25	-50.3437
1358.5	115.4487	-999.25	88.3554	1.1166	1.1632	1.4396	0.354326	-999.25	-999.25	-50.3319
1358.75	115.4532	-999.25	92.0332	1.1468	1.1366	1.5562	0.336461	-999.25	-999.25	-50.4357
1359	114.7368	-999.25	95.0505	1.177	1.127	1.5849	0.338235	-999.25	-999.25	-50.4078
1359.25	113.237	-999.25	96.8484	1.1899	1.118	1.6722	0.353648	-999.25	-999.25	-49.7257
1359.5	112.8784	-999.25	90.1557	1.1955	1.109	1.5104	0.36918	-999.25	-999.25	-49.7247
1359.75	113.0526	-999.25	89.0699	1.201	1.1199	1.5661	0.353909	-999.25	-999.25	-49.4208
1360	112.5365	-999.25	88.0772	1.2194	1.206	1.6326	0.335326	-999.25	-999.25	-49.3667
1360.25	110.1707	-999.25	87.1587	1.2444	1.2322	1.6733	0.331798	-999.25	-999.25	-49.6991
1360.5	109.2371	-999.25	86.2175	1.3186	1.318	1.7259	0.346775	-999.25	-999.25	-49.7102
1360.75	107.7652	-999.25	85.9482	1.3827	1.4163	1.8503	0.341651	-999.25	-999.25	-49.7123
1361	106.1184	-999.25	83.308	1.4483	1.5219	2.1766	0.314303	-999.25	-999.25	-49.7428
1361.25	104.5825	-999.25	83.9212	1.5237	1.6599	2.0595	0.303694	-999.25	-999.25	-49.9516
1361.5	101.3277	-999.25	81.0977	1.5544	1.736	2.3072	0.313567	-999.25	-999.25	-50.1603
1361.75	103.5255	-999.25	82.2827	1.4385	1.6588	2.5793	0.32018	-999.25	-999.25	-50.16
1362	107.8221	-999.25	86.365	1.2049	1.6022	2.018	0.325235	-999.25	-999.25	-50.1507
1362.25	109.8302	-999.25	88.836	1.129	1.2703	1.733	0.33254	-999.25	-999.25	-50.1493
1362.5	111.8189	-999.25	87.2765	1.1763	1.1682	1.7063	0.33477	-999.25	-999.25	-50.1445
1362.75	114.4015	-999.25	86.7914	0.9961	1.107	1.4757	0.337	-999.25	-999.25	-49.9651
1363	116.2959	-999.25	88.5078	0.9742	1.127	1.4295	0.346083	-999.25	-999.25	-49.9353
1363.25	116.3038	-999.25	90.1257	0.9636	1.1264	1.3968	0.36304	-999.25	-999.25	-49.9303
1363.5	116.6105	-999.25	90.5863	0.9705	1.0878	1.4764	0.36884	-999.25	-999.25	-49.751
1363.75	116.7742	-999.25	92.1694	0.9874	1.0705	1.43	0.368	-999.25	-999.25	-49.6909
1364	117.1155	-999.25	94.4708	1.0134	1.0698	1.388	0.370867	-999.25	-999.25	-49.3096
1364.25	116.5202	-999.25	94.5327	1.0459	1.1012	1.3233	0.376679	-999.25	-999.25	-48.9283
1364.5	116.9094	-999.25	93.3589	1.0238	0.9523	1.3473	0.376479	-999.25	-999.25	-48.5274
1364.75	121.4639	-999.25	91.729	0.7024	0.772	1.6347	0.375867	-999.25	-999.25	-47.793
1365	123.0143	-999.25	90.6047	0.748	0.7684	1.2133	0.35061	-999.25	-999.25	-47.3736
1365.25	115.1848	-999.25	80.9781	1.0721	1.1664	1.5618	0.316889	-999.25	-999.25	-49.2198
1365.5	107.2011	-999.25	81.4157	1.2623	1.3871	1.8548	0.306347	-999.25	-999.25	-49.201
1365.75	109.2178	-999.25	83.7742	1.1702	1.2414	1.8893	0.310519	-999.25	-999.25	-49.1822
1366	109.6859	-999.25	86.4781	1.138	1.1754	1.7807	0.322055	-999.25	-999.25	-49.1633
1366.25	109.8693	-999.25	90.5628	1.1222	1.1341	1.6434	0.33352	-999.25	-999.25	-49.1964
1366.5	111.3644	-999.25	89.4744	1.1343	1.127	1.8333	0.33516	-999.25	-999.25	-49.9173
1366.75	113.1185	-999.25	88.0246	1.149	1.138	1.45	0.351618	-999.25	-999.25	-49.9082
1367	114.0851	-999.25	89.5024	1.1708	1.1496	1.5192	0.371733	-999.25	-999.25	-49.7423
1367.25	113.2947	-999.25	90.9466	1.176	1.1589	1.6545	0.355648	-999.25	-999.25	-49.5763
1367.5	115.4275	-999.25	87.8084	1.1695	1.1433	1.6848	0.349548	-999.25	-999.25	-49.1545
1367.75	117.4962	-999.25	85.27	1.1547	1.1374	1.5171	0.366867	-999.25	-999.25	-48.8794
1368	118.5044	-999.25	85.4724	1.236	1.2016	1.5319	0.367641	-999.25	-999.25	-48.72
1368.25	105.2923	-999.25	84.6572	1.303	1.3185	1.6786	0.366903	-999.25	-999.25	-48.7057
1368.5	105.2018	-999.25	85.2722	1.3677	1.4023	1.8869	0.339106	-999.25	-999.25	-48.6913
1368.75	104.8557	-999.25	81.38	1.4013	1.4014	2.3037	0.334166	-999.25	-999.25	-48.6547
1369	109.3586	-999.25	83.0765	1.4133	1.2365	2.1369	0.3405	-999.25	-999.25	-49.2783
1369.25	112.9458	-999.25	85.2752	1.1998	1.0845	1.4063	0.357335	-999.25	-999.25	-49.2086
1369.5	115.1615	-999.25	85.2218	1.2055	1.1043	1.5766	0.373166	-999.25	-999.25	-49.102
1369.75	112.7707	-999.25	84.8875	1.2287	1.1672	1.6604	0.372	-999.25	-999.25	-48.9953
1370	112.0039	-999.25	84.4648	1.1109	1.2373	1.8945	0.347503	-999.25	-999.25	-48.7776
1370.25	111.9101	-999.25	83.0733	1.141	1.1493	1.4994	0.373332	-999.25	-999.25	-48.3293
1370.5	103.4496	-999.25	84.3575	1.289	1.414	1.4644	0.3735	-999.25	-999.25	-48.3223
1370.75	103.3328	-999.25	85.8902	1.3977	1.5556	1.7611	0.374661	-999.25	-999.25	-48.3863
1371	100.8347	-999.25	85.906	1.1731	1.2533	2.0491	0.326335	-999.25	-999.25	-48.3763
1371.25	105.9098	-999.25	86.023	1.1298	1.1411	1.8148	0.3385	-999.25	-999.25	-48.3108
1371.5	109.3551	-999.25	85.1868	1.0456	0.9667	1.7453	0.358002	-999.25	-999.25	-48.2453
1371.75	111.5182	-999.25	86.1392	1.0303	0.9257	1.5169	0.377165	-999.25	-999.25	-48.1798
1372	116.9013	-999.25	86.414	1.0374	0.9198	1.3287	0.379	-999.25	-999.25	-48.1143
1372.25	120.3108	-999.25	84.5065	0.9631	0.9164	1.2765	0.368167	-999.25	-999.25	-48.1123
1372.5	120.937	-999.25	82.4427	0.9701	0.913	1.2803	0.375666	-999.25	-999.25	-48.1848
1372.75	119.4424	-999.25	82.329	0.9922	0.9366	1.3759	0.3885	-999.25	-999.25	-48.1931
1373	117.3166	-999.25	82.4769	1.0047	0.9675	1.4186	0.386666	-999.25	-999.25	-48.2013
1373.25	116.135	-999.25	83.1943	0.9934	1.0115	1.4444	0.372501	-999.25	-999.25	-48.1547
1373.5	118.9314	-999.25	84.453	0.9965	0.9371	1.2721	0.3785	-999.25	-999.25	-48.5023
1373.75	122.9963	-999.25	80.8265	0.8463	0.8504	1.3956	0.392001	-999.25	-999.25	-48.5473
1374	119.1345	-999.25	80.4466	1.0335	0.8703	1.0824	0.405332	-999.25	-999.25	-49.3213
1374.25	105.835	-999.25	79.2505	1.3463	1.1573	1.2588	0.3765	-999.25	-999.25	-49.6193
1374.5	98.9198	-999.25	77.2148	1.4564	1.3915	1.873	0.325999	-999.25	-999.25	-49.9773
1374.75	106.2805	-999.25	77.0035	1.4207	1.4487	1.945	0.314377	-999.25	-999.25	-49.8192
1375	112.7229	-999.25	75.3444	1.0745	1.0612	1.8696	0.324917	-999.25	-999.25	-50.5593
1375.25	119.6952	-999.25	74.2141	1.122	1.0349	2.1542	0.357046	-999.25	-999.25	-50.0197
1375.5	111.5751	-999.25	76.401	1.369	1.2789	1.7465	0.38292	-999.25	-999.25	-49.1413
1375.75	108.4577	-999.25	68.3369	1.5042	1.476	1.6697	0.348701	-999.25	-999.25	-48.4271
1376	93.0549	-999.25	67.996	1.4358	1.4552	2.3484	0.32384	-999.25	-999.25	-47.8113
1376.25	100.6884	-999.25	69.4539	1.3528	1.4056	1.9162	0.33044	-999.25	-999.25	-48.613
1376.5	102.1688	-999.25	67.7915	1.2996	1.357	1.7636	0.343479	-999.25	-999.25	-49.0679
1376.75	102.3339	-999.25	65.2383	1.2701	1.3085	1.9441	0.341282	-999.25	-999.25	-49.3123
1377	109.2071	-999.25	66.4017	1.213	1.26	1.9325	0.361227	-999.25	-999.25	-49.5566
1377.25	113.309	-999.25	66.9036	1.2151	1.2478	1.4119	0.382424	-999.25	-999.25	-49.4713
1377.5	112.0778	-999.25	67.1371	1.1873	1.232	1.6084	0.391962	-999.25	-999.25	-50.1832
1377.75	112.6928	-999.25	68.2325	1.152	1.2039	1.6008	0.391213	-999.25	-999.25	-50.4161
1378	114.8598	-999.25	69.2993	1.1234	1.1637	1.7214	0.365138	-999.25	-999.25	-50.4083
1378.25	116.015	-999.25	70.3782	0.9908	1.1437	1.4576	0.354282	-999.25	-999.25	-49.7216
1378.5	117.8176	-999.25	71.4672	0.9776	1.0708	1.249	0.37092	-999.25	-999.25	-49.6935
1378.75	118.552	-999.25	70.5261	0.9832	1.1158	1.2754	0.383972	-999.25	-999.25	-50.4296
1379	115.0471	-999.25	67.5936	1.0448	1.1807	1.4464	0.383473	-999.25	-999.25	-50.4404
1379.25	106.7109	-999.25	67.5064	1.1809	1.2868	1.3067	0.349293	-999.25	-999.25	-50.9736
1379.5	108.1506	-999.25	73.353	1.2899	1.3208	1.6978	0.328507	-999.25	-999.25	-51.3002
1379.75	111.619	-999.25	79.3099	1.2185	1.3011	1.3732	0.347923	-999.25	-999.25	-51.6985
1380	113.1592	-999.25	81.9284	1.068	1.274	1.4283	0.362133	-999.25	-999.25	-51.0746
1380.25	111.5406	-999.25	82.224	1.0507	1.2204	1.3149	0.369945	-999.25	-999.25	-50.5541
1380.5	110.0695	-999.25	82.2436	1.018	1.1998	1.367	0.384763	-999.25	-999.25	-50.0706
1380.75	112.828	-999.25	82.4039	1.0203	1.1844	1.3967	0.402267	-999.25	-999.25	-49.9694
1381	113.387	-999.25	83.8587	0.992	1.169	1.2974	0.41346	-999.25	-999.25	-50.1958
1381.25	113.4015	-999.25	82.986	0.9923	1.1621	1.5136	0.407612	-999.25	-999.25	-50.4925
1381.5	114.5656	-999.25	80.7856	0.9739	1.1653	1.2497	0.403618	-999.25	-999.25	-50.1955
1381.75	115.4377	-999.25	80.6495	0.9704	1.1825	1.3681	0.398973	-999.25	-999.25	-50.5065
1382	117.0335	-999.25	81.6272	0.967	1.2017	1.3596	0.403612	-999.25	-999.25	-50.4848
1382.25	118.3443	-999.25	82.904	0.9678	1.1902	1.35	0.40536	-999.25	-999.25	-50.4632
1382.5	118.4685	-999.25	80.4573	0.952	1.128	1.4139	0.411433	-999.25	-999.25	-50.3954
1382.75	116.4425	-999.25	78.5779	0.9523	1.131	1.3775	0.416306	-999.25	-999.25	-50.3278
1383	116.1405	-999.25	76.7092	0.9663	1.1005	1.3232	0.418	-999.25	-999.25	-50.6392
1383.25	116.8247	-999.25	80.2355	0.97	1.0937	1.2876	0.428866	-999.25	-999.25	-50.7092
1383.5	117.4238	-999.25	80.7012	0.9728	1.1561	1.3538	0.441919	-999.25	-999.25	-50.5381
1383.75	113.3894	-999.25	80.0462	0.95	1.1529	1.3926	0.444539	-999.25	-999.25	-50.2819
1384	112.2395	-999.25	79.0538	0.9523	1.1215	1.3081	0.422782	-999.25	-999.25	-49.8992
1384.25	111.1529	-999.25	79.0964	0.9554	1.0459	1.397	0.386081	-999.25	-999.25	-49.8426
1384.5	112.3241	-999.25	79.0824	0.9843	1.077	1.3631	0.38264	-999.25	-999.25	-49.7334
1384.75	100.5189	-999.25	77.9549	1.0191	1.1668	1.4127	0.386973	-999.25	-999.25	-49.5152
1385	98.8894	-999.25	77.8118	0.9952	1.1883	1.6449	0.384306	-999.25	-999.25	-49.5028
1385.25	80.1344	-999.25	77.265	0.9782	1.1184	2.8326	0.393382	-999.25	-999.25	-49.1578
1385.5	86.0044	-999.25	77.8722	0.9741	1.1122	1.2875	0.397107	-999.25	-999.25	-49.0894
1385.75	92.5787	-999.25	77.113	0.992	1.1118	1.2333	0.393684	-999.25	-999.25	-49.1823
1386	98.9608	-999.25	76.4124	0.9943	1.1114	1.3814	0.413662	-999.25	-999.25	-49.2752
1386.25	109.3211	-999.25	76.5357	0.9822	1.111	1.1887	0.398866	-999.25	-999.25	-49.1577
1386.5	109.3663	-999.25	79.3629	0.9701	1.1123	1.3187	0.378694	-999.25	-999.25	-49.1255
1386.75	110.3081	-999.25	78.7762	0.958	1.116	1.3829	0.377	-999.25	-999.25	-49.0934
1387	115.2889	-999.25	78.1642	0.9765	1.1236	1.5103	0.378483	-999.25	-999.25	-49.3938
1387.25	115.4961	-999.25	79.0889	0.9873	1.1481	1.4284	0.376656	-999.25	-999.25	-49.3328
1387.5	117.5036	-999.25	76.564	0.998	1.1418	1.4177	0.374828	-999.25	-999.25	-49.2163
1387.75	116.2425	-999.25	76.3289	1.0005	1.1648	1.5003	0.373	-999.25	-999.25	-49.0998
1388	114.9479	-999.25	76.6698	0.9802	1.192	1.4035	0.375879	-999.25	-999.25	-49.2019
1388.25	116.1538	-999.25	72.7174	0.96	1.2367	1.3705	0.390762	-999.25	-999.25	-49.8728
1388.5	119.0187	-999.25	70.0561	0.9675	1.1666	1.3993	0.412801	-999.25	-999.25	-49.8565
1388.75	118.5969	-999.25	71.3563	0.9752	1.1467	1.2244	0.419975	-999.25	-999.25	-49.7446
1389	115.9132	-999.25	73.7306	1.0024	1.1817	1.406	0.405051	-999.25	-999.25	-49.6328
1389.25	116.6672	-999.25	75.7114	1.0244	1.1993	1.3601	0.401719	-999.25	-999.25	-49.6519
1389.5	118.4406	-999.25	76.4665	1.035	1.171	1.3819	0.392414	-999.25	-999.25	-49.6629
1389.75	115.9774	-999.25	75.3838	1.0372	1.1366	1.5596	0.397135	-999.25	-999.25	-49.6738
1390	116.7379	-999.25	74.0807	1.0451	1.1368	1.4523	0.362759	-999.25	-999.25	-49.8301
1390.25	120.9012	-999.25	72.6328	1.0613	1.208	1.693	0.362197	-999.25	-999.25	-50.0838
1390.5	122.9725	-999.25	70.0548	1.065	1.2132	1.745	0.387203	-999.25	-999.25	-50.0781
1390.75	119.1762	-999.25	67.8476	1.0541	1.168	1.4245	0.40288	-999.25	-999.25	-50.064
1391	113.4772	-999.25	66.162	1.0436	1.1682	1.3091	0.411439	-999.25	-999.25	-50.0499
1391.25	116.6293	-999.25	66.2409	1.033	1.1583	1.4362	0.414	-999.25	-999.25	-50.0358
1391.5	119.0969	-999.25	65.7907	1.0493	1.154	1.4646	0.407	-999.25	-999.25	-50.0147
1391.75	118.758	-999.25	65.9564	1.0657	1.159	1.4464	0.415293	-999.25	-999.25	-49.9197
1392	117.4215	-999.25	65.3911	1.0785	1.2065	1.4754	0.423508	-999.25	-999.25	-49.8247
1392.25	116.0367	-999.25	68.4709	1.046	1.19	1.4875	0.399558	-999.25	-999.25	-49.7298
1392.5	116.7652	-999.25	70.1963	1.0544	1.196	1.2825	0.381707	-999.25	-999.25	-50.0656
1392.75	116.3308	-999.25	68.753	1.071	1.173	1.4559	0.385695	-999.25	-999.25	-50.276
1393	116.6358	-999.25	68.5671	1.0943	1.1749	1.4759	0.409721	-999.25	-999.25	-50.4864
1393.25	116.7453	-999.25	68.43	1.1221	1.162	1.4526	0.42598	-999.25	-999.25	-50.4654
1393.5	116.7218	-999.25	67.413	1.0695	1.1507	1.3832	0.427968	-999.25	-999.25	-50.4104
1393.75	116.7304	-999.25	69.0406	1.0468	1.1532	1.4051	0.393632	-999.25	-999.25	-50.4019
1394	116.8559	-999.25	70.9973	1.027	1.1368	1.3464	0.393659	-999.25	-999.25	-50.3021
1394.25	117.9885	-999.25	71.8432	1.0337	1.1204	1.5629	0.424514	-999.25	-999.25	-50.2024
1394.5	118.6853	-999.25	69.4792	1.0418	1.104	1.3844	0.428317	-999.25	-999.25	-50.1953
1394.75	115.4847	-999.25	64.0424	1.05	1.1065	1.4621	0.42488	-999.25	-999.25	-50.1134
1395	115.2107	-999.25	62.0895	1.0204	1.088	1.472	0.408324	-999.25	-999.25	-50.0642
1395.25	115.3211	-999.25	64.0504	1.01	1.0925	1.4869	0.399788	-999.25	-999.25	-49.9126
1395.5	117.1345	-999.25	63.8333	1.01	1.0591	1.2917	0.42156	-999.25	-999.25	-49.761
1395.75	115.4302	-999.25	65.6049	0.985	1.0548	1.3626	0.429838	-999.25	-999.25	-49.6094
1396	126.8405	-999.25	67.8014	0.9785	1.0574	1.4256	0.399632	-999.25	-999.25	-49.1864
1396.25	140.0916	-999.25	66.3743	0.9691	1.0693	1.3639	0.423099	-999.25	-999.25	-49.0124
1396.5	125.3336	-999.25	64.6386	0.9552	1.1012	1.4521	0.443257	-999.25	-999.25	-48.8384
