DEPTH	BHC	CLI	DCOR	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1330.125	-999.25	10.36	0.105986	-999.25	-999.25	-999.25	-999.25	0.341074	3.7518	2.2638	-999.25
1330.25	-999.25	10.406	0.110197	-999.25	-999.25	-999.25	-999.25	0.350734	3.7606	2.2572	-999.25
1330.375	-999.25	10.466	0.113339	-999.25	-999.25	-999.25	-999.25	0.363117	3.7766	2.2572	-999.25
1330.5	-999.25	10.466	0.113339	-999.25	-999.25	-999.25	-999.25	0.363117	3.7766	2.2378	-999.25
1330.625	-999.25	10.466	0.113339	-999.25	-999.25	-999.25	-999.25	0.363117	3.7766	2.2378	-999.25
1330.75	-999.25	10.4562	0.124425	-999.25	-999.25	-999.25	-999.25	0.371617	3.87	2.2469	-999.25
1330.875	-999.25	10.4	0.140805	-999.25	-999.25	-999.25	-999.25	0.377529	4.015	2.2469	-999.25
1331	-999.25	10.4	0.140805	-999.25	-999.25	-999.25	-999.25	0.377529	4.015	2.2751	-999.25
1331.125	-999.25	10.4	0.140805	-999.25	-999.25	-999.25	-999.25	0.377529	4.015	2.2751	-999.25
1331.25	-999.25	10.345	0.137999	-999.25	-999.25	-999.25	-999.25	0.369339	3.853	2.2927	-999.25
1331.375	-999.25	10.29	0.135192	-999.25	-999.25	-999.25	-999.25	0.361149	3.691	2.2927	-999.25
1331.5	-999.25	10.29	0.135192	-999.25	-999.25	-999.25	-999.25	0.361149	3.691	2.3103	-999.25
1331.625	-999.25	10.29	0.135192	-999.25	-999.25	-999.25	-999.25	0.361149	3.691	2.3103	-999.25
1331.75	-999.25	10.4337	0.116781	-999.25	-999.25	-999.25	-999.25	0.359134	3.5935	2.3295	-999.25
1331.875	-999.25	10.636	0.102774	-999.25	-999.25	-999.25	-999.25	0.357001	3.599	2.3295	-999.25
1332	-999.25	10.636	0.102774	-999.25	-999.25	-999.25	-999.25	0.357001	3.599	2.3335	-999.25
1332.125	-999.25	10.636	0.102774	-999.25	-999.25	-999.25	-999.25	0.357001	3.599	2.3335	-999.25
1332.25	-999.25	10.926	0.095376	-999.25	-999.25	-999.25	-999.25	0.354692	3.759	2.3148	-999.25
1332.375	-999.25	11.1025	0.09569	-999.25	-999.25	-999.25	-999.25	0.348471	3.816	2.3148	-999.25
1332.5	-999.25	11.1025	0.09569	-999.25	-999.25	-999.25	-999.25	0.348471	3.816	2.3046	-999.25
1332.625	-999.25	11.1025	0.09569	-999.25	-999.25	-999.25	-999.25	0.348471	3.816	2.3046	-999.25
1332.75	-999.25	11.1087	0.107579	-999.25	-999.25	-999.25	-999.25	0.336381	3.7185	2.3071	-999.25
1332.875	-999.25	11.066	0.115316	-999.25	-999.25	-999.25	-999.25	0.352733	3.813	2.3071	-999.25
1333	-999.25	11.066	0.115316	-999.25	-999.25	-999.25	-999.25	0.352733	3.813	2.289	-999.25
1333.125	-999.25	11.066	0.115316	-999.25	-999.25	-999.25	-999.25	0.352733	3.813	2.289	-999.25
1333.25	-999.25	11.011	0.122013	-999.25	-999.25	-999.25	-999.25	0.376206	3.9555	2.2657	-999.25
1333.375	-999.25	10.964	0.123832	-999.25	-999.25	-999.25	-999.25	0.371912	3.9128	2.2657	-999.25
1333.5	-999.25	10.964	0.123832	-999.25	-999.25	-999.25	-999.25	0.371912	3.9128	2.2687	-999.25
1333.625	-999.25	10.964	0.123832	-999.25	-999.25	-999.25	-999.25	0.371912	3.9128	2.2687	-999.25
1333.75	-999.25	10.919	0.12443	-999.25	-999.25	-999.25	-999.25	0.360667	3.8238	2.2781	-999.25
1333.875	-999.25	10.745	0.120116	-999.25	-999.25	-999.25	-999.25	0.34806	3.69	2.2781	-999.25
1334	-999.25	10.745	0.120116	-999.25	-999.25	-999.25	-999.25	0.34806	3.69	2.3074	-999.25
1334.125	-999.25	10.745	0.120116	-999.25	-999.25	-999.25	-999.25	0.34806	3.69	2.3074	-999.25
1334.25	-999.25	10.586	0.11615	-999.25	-999.25	-999.25	-999.25	0.339483	3.5951	2.3319	-999.25
1334.375	-999.25	10.616	0.118495	-999.25	-999.25	-999.25	-999.25	0.348376	3.7006	2.3319	-999.25
1334.5	-999.25	10.616	0.118495	-999.25	-999.25	-999.25	-999.25	0.348376	3.7006	2.3176	-999.25
1334.625	-999.25	10.616	0.118495	-999.25	-999.25	-999.25	-999.25	0.348376	3.7006	2.3176	-999.25
1334.75	-999.25	10.6137	0.121725	-999.25	-999.25	-999.25	-999.25	0.352813	3.784	2.3002	-999.25
1334.875	-999.25	10.4825	0.128493	-999.25	-999.25	-999.25	-999.25	0.339449	3.779	2.3002	-999.25
1335	-999.25	10.4825	0.128493	-999.25	-999.25	-999.25	-999.25	0.339449	3.779	2.2699	-999.25
1335.125	-999.25	10.4825	0.128493	-999.25	-999.25	-999.25	-999.25	0.339449	3.779	2.2699	-999.25
1335.25	-999.25	10.078	0.12634	-999.25	-999.25	-999.25	-999.25	0.32416	3.6879	2.291	-999.25
1335.375	-999.25	9.4915	0.118241	-999.25	-999.25	-999.25	-999.25	0.307587	3.5394	2.291	-999.25
1335.5	-999.25	9.4915	0.118241	-999.25	-999.25	-999.25	-999.25	0.307587	3.5394	2.3463	-999.25
1335.625	-999.25	9.4915	0.118241	-999.25	-999.25	-999.25	-999.25	0.307587	3.5394	2.3463	-999.25
1335.75	-999.25	9.1925	0.093025	-999.25	-999.25	-999.25	-999.25	0.2968	3.4838	2.379	-999.25
1335.875	-999.25	9.085	0.056402	-999.25	-999.25	-999.25	-999.25	0.289869	3.49	2.379	-999.25
1336	-999.25	9.085	0.056402	-999.25	-999.25	-999.25	-999.25	0.289869	3.49	2.3967	-999.25
1336.125	-999.25	9.085	0.056402	-999.25	-999.25	-999.25	-999.25	0.289869	3.49	2.3967	-999.25
1336.25	-999.25	9.261	0.079186	-999.25	-999.25	-999.25	-999.25	0.29367	3.3325	2.4075	-999.25
1336.375	-999.25	9.437	0.101971	-999.25	-999.25	-999.25	-999.25	0.297471	3.175	2.4075	-999.25
1336.5	-999.25	9.437	0.101971	-999.25	-999.25	-999.25	-999.25	0.297471	3.175	2.4183	-999.25
1336.625	-999.25	9.437	0.101971	-999.25	-999.25	-999.25	-999.25	0.297471	3.175	2.4183	-999.25
1336.75	-999.25	9.687	0.107437	-999.25	-999.25	-999.25	-999.25	0.317926	3.4065	2.3882	-999.25
1336.875	-999.25	9.937	0.112902	-999.25	-999.25	-999.25	-999.25	0.33838	3.638	2.3882	-999.25
1337	-999.25	9.937	0.112902	-999.25	-999.25	-999.25	-999.25	0.33838	3.638	2.3581	-999.25
1337.125	-999.25	9.937	0.112902	-999.25	-999.25	-999.25	-999.25	0.33838	3.638	2.3581	-999.25
1337.25	-999.25	9.8051	0.106923	-999.25	-999.25	-999.25	-999.25	0.326066	3.5186	2.3521	-999.25
1337.375	-999.25	9.7166	0.103304	-999.25	-999.25	-999.25	-999.25	0.324613	3.4822	2.3521	-999.25
1337.5	-999.25	9.7166	0.103304	-999.25	-999.25	-999.25	-999.25	0.324613	3.4822	2.3509	-999.25
1337.625	-999.25	9.7166	0.103304	-999.25	-999.25	-999.25	-999.25	0.324613	3.4822	2.3509	-999.25
1337.75	-999.25	9.6931	0.103227	-999.25	-999.25	-999.25	-999.25	0.339457	3.5702	2.3569	-999.25
1337.875	-999.25	9.6673	0.102231	-999.25	-999.25	-999.25	-999.25	0.344693	3.5975	2.3569	-999.25
1338	-999.25	9.6673	0.102231	-999.25	-999.25	-999.25	-999.25	0.344693	3.5975	2.3547	-999.25
1338.125	-999.25	9.6673	0.102231	-999.25	-999.25	-999.25	-999.25	0.344693	3.5975	2.3547	-999.25
1338.25	-999.25	9.6379	0.099855	-999.25	-999.25	-999.25	-999.25	0.335509	3.5338	2.3404	-999.25
1338.375	-999.25	9.7696	0.092579	-999.25	-999.25	-999.25	-999.25	0.325051	3.431	2.3404	-999.25
1338.5	-999.25	9.7696	0.092579	-999.25	-999.25	-999.25	-999.25	0.325051	3.431	2.3518	-999.25
1338.625	-999.25	9.7696	0.092579	-999.25	-999.25	-999.25	-999.25	0.325051	3.431	2.3518	-999.25
1338.75	-999.25	9.9416	0.084076	-999.25	-999.25	-999.25	-999.25	0.314274	3.3185	2.3697	-999.25
1338.875	-999.25	9.9525	0.090284	-999.25	-999.25	-999.25	-999.25	0.308244	3.2935	2.3697	-999.25
1339	-999.25	9.9525	0.090284	-999.25	-999.25	-999.25	-999.25	0.308244	3.2935	2.3816	-999.25
1339.125	-999.25	9.9525	0.090284	-999.25	-999.25	-999.25	-999.25	0.308244	3.2935	2.3816	-999.25
1339.25	-999.25	9.9173	0.096864	-999.25	-999.25	-999.25	-999.25	0.305527	3.2874	2.3879	-999.25
1339.375	-999.25	9.8588	0.090223	-999.25	-999.25	-999.25	-999.25	0.311298	3.2694	2.3879	-999.25
1339.5	-999.25	9.8588	0.090223	-999.25	-999.25	-999.25	-999.25	0.311298	3.2694	2.3774	-999.25
1339.625	-999.25	9.8588	0.090223	-999.25	-999.25	-999.25	-999.25	0.311298	3.2694	2.3774	-999.25
1339.75	-999.25	9.7667	0.08535	-999.25	-999.25	-999.25	-999.25	0.313197	3.2515	2.3738	-999.25
1339.875	-999.25	9.5402	0.087537	-999.25	-999.25	-999.25	-999.25	0.299624	3.234	2.3738	-999.25
1340	-999.25	9.5402	0.087537	-999.25	-999.25	-999.25	-999.25	0.299624	3.234	2.3981	-999.25
1340.125	-999.25	9.5402	0.087537	-999.25	-999.25	-999.25	-999.25	0.299624	3.234	2.3981	-999.25
1340.25	-999.25	9.3444	0.08925	-999.25	-999.25	-999.25	-999.25	0.289859	3.2543	2.4152	-999.25
1340.375	-999.25	9.2712	0.089069	-999.25	-999.25	-999.25	-999.25	0.295303	3.4255	2.4152	-999.25
1340.5	-999.25	9.2712	0.089069	-999.25	-999.25	-999.25	-999.25	0.295303	3.4255	2.4037	-999.25
1340.625	-999.25	9.2712	0.089069	-999.25	-999.25	-999.25	-999.25	0.295303	3.4255	2.4037	-999.25
1340.75	-999.25	9.2566	0.075743	-999.25	-999.25	-999.25	-999.25	0.296894	3.4265	2.3948	-999.25
1340.875	-999.25	9.242	0.053658	-999.25	-999.25	-999.25	-999.25	0.295917	3.314	2.3948	-999.25
1341	-999.25	9.242	0.053658	-999.25	-999.25	-999.25	-999.25	0.295917	3.314	2.3878	-999.25
1341.125	-999.25	9.242	0.053658	-999.25	-999.25	-999.25	-999.25	0.295917	3.314	2.3878	-999.25
1341.25	-999.25	9.2536	0.053808	-999.25	-999.25	-999.25	-999.25	0.299029	3.239	2.3878	-999.25
1341.375	-999.25	9.273	0.068777	-999.25	-999.25	-999.25	-999.25	0.304866	3.189	2.3878	-999.25
1341.5	-999.25	9.273	0.068777	-999.25	-999.25	-999.25	-999.25	0.304866	3.189	2.3925	-999.25
1341.625	-999.25	9.273	0.068777	-999.25	-999.25	-999.25	-999.25	0.304866	3.189	2.3925	-999.25
1341.75	-999.25	9.402	0.077143	-999.25	-999.25	-999.25	-999.25	0.306793	3.15	2.3954	-999.25
1341.875	-999.25	9.531	0.085509	-999.25	-999.25	-999.25	-999.25	0.30872	3.111	2.3954	-999.25
1342	-999.25	9.531	0.085509	-999.25	-999.25	-999.25	-999.25	0.30872	3.111	2.3983	-999.25
1342.125	-999.25	9.531	0.085509	-999.25	-999.25	-999.25	-999.25	0.30872	3.111	2.3983	-999.25
1342.25	-999.25	9.6285	0.066901	-999.25	-999.25	-999.25	-999.25	0.308452	3.1916	2.3853	-999.25
1342.375	-999.25	9.598	0.059378	-999.25	-999.25	-999.25	-999.25	0.308597	3.2692	2.3853	-999.25
1342.5	-999.25	9.598	0.059378	-999.25	-999.25	-999.25	-999.25	0.308597	3.2692	2.3722	-999.25
1342.625	-999.25	9.598	0.059378	-999.25	-999.25	-999.25	-999.25	0.308597	3.2692	2.3722	-999.25
1342.75	-999.25	9.3755	0.068487	-999.25	-999.25	-999.25	-999.25	0.309359	3.3422	2.3589	-999.25
1342.875	-999.25	9.1888	0.073429	-999.25	-999.25	-999.25	-999.25	0.306529	3.2942	2.3589	-999.25
1343	-999.25	9.1888	0.073429	-999.25	-999.25	-999.25	-999.25	0.306529	3.2942	2.3621	-999.25
1343.125	-999.25	9.1888	0.073429	-999.25	-999.25	-999.25	-999.25	0.306529	3.2942	2.3621	-999.25
1343.25	-999.25	9.0558	0.072118	-999.25	-999.25	-999.25	-999.25	0.298306	3.0647	2.39	-999.25
1343.375	-999.25	8.972	0.055319	-999.25	-999.25	-999.25	-999.25	0.286943	2.9233	2.39	-999.25
1343.5	-999.25	8.972	0.055319	-999.25	-999.25	-999.25	-999.25	0.286943	2.9233	2.408	-999.25
1343.625	-999.25	8.972	0.055319	-999.25	-999.25	-999.25	-999.25	0.286943	2.9233	2.408	-999.25
1343.75	-999.25	8.962	0.015281	-999.25	-999.25	-999.25	-999.25	0.27087	2.9139	2.4113	-999.25
1343.875	-999.25	8.9613	0.004953	-999.25	-999.25	-999.25	-999.25	0.270785	2.8572	2.4113	-999.25
1344	-999.25	8.9613	0.004953	-999.25	-999.25	-999.25	-999.25	0.270785	2.8572	2.4083	-999.25
1344.125	-999.25	8.9613	0.004953	-999.25	-999.25	-999.25	-999.25	0.270785	2.8572	2.4083	-999.25
1344.25	-999.25	8.9607	0.002063	-999.25	-999.25	-999.25	-999.25	0.274703	2.7887	2.4037	-999.25
1344.375	-999.25	8.96	0.001224	-999.25	-999.25	-999.25	-999.25	0.279411	2.74	2.4037	-999.25
1344.5	-999.25	8.96	0.001224	-999.25	-999.25	-999.25	-999.25	0.279411	2.74	2.3995	-999.25
1344.625	-999.25	8.96	0.001224	-999.25	-999.25	-999.25	-999.25	0.279411	2.74	2.3995	-999.25
1344.75	-999.25	8.9608	0.001289	-999.25	-999.25	-999.25	-999.25	0.281806	2.7307	2.3978	-999.25
1344.875	-999.25	8.9648	0.002916	-999.25	-999.25	-999.25	-999.25	0.274163	2.8592	2.3978	-999.25
1345	-999.25	8.9648	0.002916	-999.25	-999.25	-999.25	-999.25	0.274163	2.8592	2.4058	-999.25
1345.125	-999.25	8.9648	0.002916	-999.25	-999.25	-999.25	-999.25	0.274163	2.8592	2.4058	-999.25
1345.25	-999.25	8.9739	0.004539	-999.25	-999.25	-999.25	-999.25	0.269651	2.9499	2.4111	-999.25
1345.375	-999.25	9.0033	0.006148	-999.25	-999.25	-999.25	-999.25	0.277648	2.8892	2.4111	-999.25
1345.5	-999.25	9.0033	0.006148	-999.25	-999.25	-999.25	-999.25	0.277648	2.8892	2.4055	-999.25
1345.625	-999.25	9.0033	0.006148	-999.25	-999.25	-999.25	-999.25	0.277648	2.8892	2.4055	-999.25
1345.75	-999.25	9.0105	0.00923	-999.25	-999.25	-999.25	-999.25	0.285397	2.9487	2.4067	-999.25
1345.875	-999.25	9.003	0.013296	-999.25	-999.25	-999.25	-999.25	0.292981	3.0882	2.4067	-999.25
1346	-999.25	9.003	0.013296	-999.25	-999.25	-999.25	-999.25	0.292981	3.0882	2.4123	-999.25
1346.125	-999.25	9.003	0.013296	-999.25	-999.25	-999.25	-999.25	0.292981	3.0882	2.4123	-999.25
1346.25	-999.25	9.1218	0.031059	-999.25	-999.25	-999.25	-999.25	0.303932	3.2148	2.4058	-999.25
1346.375	-999.25	9.3248	0.05795	-999.25	-999.25	-999.25	-999.25	0.317127	3.3328	2.4058	-999.25
1346.5	-999.25	9.3248	0.05795	-999.25	-999.25	-999.25	-999.25	0.317127	3.3328	2.3912	-999.25
1346.625	-999.25	9.3248	0.05795	-999.25	-999.25	-999.25	-999.25	0.317127	3.3328	2.3912	-999.25
1346.75	-999.25	9.4731	0.072187	-999.25	-999.25	-999.25	-999.25	0.336445	3.3605	2.3655	-999.25
1346.875	-999.25	9.585	0.077993	-999.25	-999.25	-999.25	-999.25	0.359844	3.328	2.3655	-999.25
1347	-999.25	9.585	0.077993	-999.25	-999.25	-999.25	-999.25	0.359844	3.328	2.3324	-999.25
1347.125	-999.25	9.585	0.077993	-999.25	-999.25	-999.25	-999.25	0.359844	3.328	2.3324	-999.25
1347.25	-999.25	9.554	0.074714	-999.25	-999.25	-999.25	-999.25	0.343062	3.3845	2.3389	-999.25
1347.375	-999.25	9.523	0.071436	-999.25	-999.25	-999.25	-999.25	0.326279	3.4128	2.3389	-999.25
1347.5	-999.25	9.523	0.071436	-999.25	-999.25	-999.25	-999.25	0.326279	3.4128	2.3454	-999.25
1347.625	-999.25	9.523	0.071436	-999.25	-999.25	-999.25	-999.25	0.326279	3.4128	2.3454	-999.25
1347.75	-999.25	9.8649	0.084344	-999.25	-999.25	-999.25	-999.25	0.340984	3.441	2.3264	-999.25
1347.875	-999.25	10.084	0.091312	-999.25	-999.25	-999.25	-999.25	0.354501	3.473	2.3264	-999.25
1348	-999.25	10.084	0.091312	-999.25	-999.25	-999.25	-999.25	0.354501	3.473	2.3184	-999.25
1348.125	-999.25	10.084	0.091312	-999.25	-999.25	-999.25	-999.25	0.354501	3.473	2.3184	-999.25
1348.25	-999.25	10.119	0.089364	-999.25	-999.25	-999.25	-999.25	0.366235	3.553	2.3268	-999.25
1348.375	-999.25	9.8686	0.07937	-999.25	-999.25	-999.25	-999.25	0.351818	3.5928	2.3268	-999.25
1348.5	-999.25	9.8686	0.07937	-999.25	-999.25	-999.25	-999.25	0.351818	3.5928	2.3342	-999.25
1348.625	-999.25	9.8686	0.07937	-999.25	-999.25	-999.25	-999.25	0.351818	3.5928	2.3342	-999.25
1348.75	-999.25	9.1899	0.057304	-999.25	-999.25	-999.25	-999.25	0.298158	3.5721	2.3401	-999.25
1348.875	-999.25	9.0072	0.038833	-999.25	-999.25	-999.25	-999.25	0.280876	3.4272	2.3401	-999.25
1349	-999.25	9.0072	0.038833	-999.25	-999.25	-999.25	-999.25	0.280876	3.4272	2.385	-999.25
1349.125	-999.25	9.0072	0.038833	-999.25	-999.25	-999.25	-999.25	0.280876	3.4272	2.385	-999.25
1349.25	-999.25	8.9487	0.021263	-999.25	-999.25	-999.25	-999.25	0.2727	3.2512	2.4397	-999.25
1349.375	-999.25	8.9434	0.027414	-999.25	-999.25	-999.25	-999.25	0.270705	3.334	2.4397	-999.25
1349.5	-999.25	8.9434	0.027414	-999.25	-999.25	-999.25	-999.25	0.270705	3.334	2.4449	-999.25
1349.625	-999.25	8.9434	0.027414	-999.25	-999.25	-999.25	-999.25	0.270705	3.334	2.4449	-999.25
1349.75	-999.25	8.9514	0.039502	-999.25	-999.25	-999.25	-999.25	0.270258	3.4815	2.4377	-999.25
1349.875	-999.25	9.3475	0.064304	-999.25	-999.25	-999.25	-999.25	0.265528	3.5455	2.4377	-999.25
1350	-999.25	9.3475	0.064304	-999.25	-999.25	-999.25	-999.25	0.265528	3.5455	2.394	-999.25
1350.125	-999.25	9.3475	0.064304	-999.25	-999.25	-999.25	-999.25	0.265528	3.5455	2.394	-999.25
1350.25	-999.25	9.6497	0.091217	-999.25	-999.25	-999.25	-999.25	0.258522	3.5811	2.3688	-999.25
1350.375	-999.25	9.1887	0.113845	-999.25	-999.25	-999.25	-999.25	0.246702	3.5866	2.3688	-999.25
1350.5	-999.25	9.1887	0.113845	-999.25	-999.25	-999.25	-999.25	0.246702	3.5866	2.4539	-999.25
1350.625	-999.25	9.1887	0.113845	-999.25	-999.25	-999.25	-999.25	0.246702	3.5866	2.4539	-999.25
1350.75	-999.25	9.0044	0.123549	-999.25	-999.25	-999.25	-999.25	0.236086	3.6153	2.5148	-999.25
1350.875	-999.25	8.82	0.081618	-999.25	-999.25	-999.25	-999.25	0.230281	3.7365	2.5148	-999.25
1351	-999.25	8.82	0.081618	-999.25	-999.25	-999.25	-999.25	0.230281	3.7365	2.4788	-999.25
1351.125	-999.25	8.82	0.081618	-999.25	-999.25	-999.25	-999.25	0.230281	3.7365	2.4788	-999.25
1351.25	-999.25	9.2791	0.067352	-999.25	-999.25	-999.25	-999.25	0.257987	3.7433	2.4043	-999.25
1351.375	-999.25	10.0441	0.071522	-999.25	-999.25	-999.25	-999.25	0.308025	3.6738	2.4043	-999.25
1351.5	-999.25	10.0441	0.071522	-999.25	-999.25	-999.25	-999.25	0.308025	3.6738	2.3042	-999.25
1351.625	-999.25	10.0441	0.071522	-999.25	-999.25	-999.25	-999.25	0.308025	3.6738	2.3042	-999.25
1351.75	-999.25	10.3688	0.085975	-999.25	-999.25	-999.25	-999.25	0.333589	3.6437	2.291	-999.25
1351.875	-999.25	10.4	0.107281	-999.25	-999.25	-999.25	-999.25	0.342845	3.64	2.291	-999.25
1352	-999.25	10.4	0.107281	-999.25	-999.25	-999.25	-999.25	0.342845	3.64	2.3356	-999.25
1352.125	-999.25	10.4	0.107281	-999.25	-999.25	-999.25	-999.25	0.342845	3.64	2.3356	-999.25
1352.25	-999.25	10.74	0.115785	-999.25	-999.25	-999.25	-999.25	0.34525	3.898	2.3092	-999.25
1352.375	-999.25	11.08	0.124288	-999.25	-999.25	-999.25	-999.25	0.347655	4.156	2.3092	-999.25
1352.5	-999.25	11.08	0.124288	-999.25	-999.25	-999.25	-999.25	0.347655	4.156	2.2828	-999.25
1352.625	-999.25	11.08	0.124288	-999.25	-999.25	-999.25	-999.25	0.347655	4.156	2.2828	-999.25
1352.75	-999.25	10.95	0.128292	-999.25	-999.25	-999.25	-999.25	0.344805	3.949	2.293	-999.25
1352.875	-999.25	10.82	0.132295	-999.25	-999.25	-999.25	-999.25	0.341955	3.742	2.293	-999.25
1353	-999.25	10.82	0.132295	-999.25	-999.25	-999.25	-999.25	0.341955	3.742	2.3031	-999.25
1353.125	-999.25	10.82	0.132295	-999.25	-999.25	-999.25	-999.25	0.341955	3.742	2.3031	-999.25
1353.25	-999.25	10.8825	0.132472	-999.25	-999.25	-999.25	-999.25	0.338973	3.6933	2.3261	-999.25
1353.375	-999.25	10.852	0.132109	-999.25	-999.25	-999.25	-999.25	0.339256	3.6886	2.3261	-999.25
1353.5	-999.25	10.852	0.132109	-999.25	-999.25	-999.25	-999.25	0.339256	3.6886	2.3373	-999.25
1353.625	-999.25	10.852	0.132109	-999.25	-999.25	-999.25	-999.25	0.339256	3.6886	2.3373	-999.25
1353.75	-999.25	10.682	0.130935	-999.25	-999.25	-999.25	-999.25	0.344438	3.7501	2.3309	-999.25
1353.875	-999.25	10.72	0.125819	-999.25	-999.25	-999.25	-999.25	0.343667	3.849	2.3309	-999.25
1354	-999.25	10.72	0.125819	-999.25	-999.25	-999.25	-999.25	0.343667	3.849	2.3112	-999.25
1354.125	-999.25	10.72	0.125819	-999.25	-999.25	-999.25	-999.25	0.343667	3.849	2.3112	-999.25
1354.25	-999.25	11.0699	0.114786	-999.25	-999.25	-999.25	-999.25	0.333963	4.004	2.2712	-999.25
1354.375	-999.25	11.12	0.111654	-999.25	-999.25	-999.25	-999.25	0.333201	3.855	2.2712	-999.25
1354.5	-999.25	11.12	0.111654	-999.25	-999.25	-999.25	-999.25	0.333201	3.855	2.2769	-999.25
1354.625	-999.25	11.12	0.111654	-999.25	-999.25	-999.25	-999.25	0.333201	3.855	2.2769	-999.25
1354.75	-999.25	11.095	0.110499	-999.25	-999.25	-999.25	-999.25	0.334677	3.63	2.294	-999.25
1354.875	-999.25	11.02	0.101801	-999.25	-999.25	-999.25	-999.25	0.326178	3.562	2.294	-999.25
1355	-999.25	11.02	0.101801	-999.25	-999.25	-999.25	-999.25	0.326178	3.562	2.31	-999.25
1355.125	-999.25	11.02	0.101801	-999.25	-999.25	-999.25	-999.25	0.326178	3.562	2.31	-999.25
1355.25	-999.25	10.928	0.091397	-999.25	-999.25	-999.25	-999.25	0.318332	3.5329	2.3226	-999.25
1355.375	-999.25	10.818	0.081717	-999.25	-999.25	-999.25	-999.25	0.323076	3.5024	2.3226	-999.25
1355.5	-999.25	10.818	0.081717	-999.25	-999.25	-999.25	-999.25	0.323076	3.5024	2.3228	-999.25
1355.625	-999.25	10.818	0.081717	-999.25	-999.25	-999.25	-999.25	0.323076	3.5024	2.3228	-999.25
1355.75	-999.25	10.722	0.076821	-999.25	-999.25	-999.25	-999.25	0.32454	3.4852	2.3275	-999.25
1355.875	-999.25	10.682	0.091043	-999.25	-999.25	-999.25	-999.25	0.312906	3.5212	2.3275	-999.25
1356	-999.25	10.682	0.091043	-999.25	-999.25	-999.25	-999.25	0.312906	3.5212	2.3498	-999.25
1356.125	-999.25	10.682	0.091043	-999.25	-999.25	-999.25	-999.25	0.312906	3.5212	2.3498	-999.25
1356.25	-999.25	10.5962	0.102747	-999.25	-999.25	-999.25	-999.25	0.305371	3.5525	2.3668	-999.25
1356.375	-999.25	10.3275	0.104392	-999.25	-999.25	-999.25	-999.25	0.314211	3.565	2.3668	-999.25
1356.5	-999.25	10.3275	0.104392	-999.25	-999.25	-999.25	-999.25	0.314211	3.565	2.3626	-999.25
1356.625	-999.25	10.3275	0.104392	-999.25	-999.25	-999.25	-999.25	0.314211	3.565	2.3626	-999.25
1356.75	-999.25	10.169	0.107286	-999.25	-999.25	-999.25	-999.25	0.318141	3.6138	2.3543	-999.25
1356.875	-999.25	10.084	0.111013	-999.25	-999.25	-999.25	-999.25	0.318798	3.6868	2.3543	-999.25
1357	-999.25	10.084	0.111013	-999.25	-999.25	-999.25	-999.25	0.318798	3.6868	2.3434	-999.25
1357.125	-999.25	10.084	0.111013	-999.25	-999.25	-999.25	-999.25	0.318798	3.6868	2.3434	-999.25
1357.25	-999.25	10.0763	0.120119	-999.25	-999.25	-999.25	-999.25	0.320252	3.7636	2.3256	-999.25
1357.375	-999.25	10.12	0.13281	-999.25	-999.25	-999.25	-999.25	0.322237	3.843	2.3256	-999.25
1357.5	-999.25	10.12	0.13281	-999.25	-999.25	-999.25	-999.25	0.322237	3.843	2.3033	-999.25
1357.625	-999.25	10.12	0.13281	-999.25	-999.25	-999.25	-999.25	0.322237	3.843	2.3033	-999.25
1357.75	-999.25	10.145	0.128345	-999.25	-999.25	-999.25	-999.25	0.31982	3.775	2.3339	-999.25
1357.875	-999.25	10.17	0.123879	-999.25	-999.25	-999.25	-999.25	0.317403	3.707	2.3339	-999.25
1358	-999.25	10.17	0.123879	-999.25	-999.25	-999.25	-999.25	0.317403	3.707	2.3645	-999.25
1358.125	-999.25	10.17	0.123879	-999.25	-999.25	-999.25	-999.25	0.317403	3.707	2.3645	-999.25
1358.25	-999.25	9.785	0.105092	-999.25	-999.25	-999.25	-999.25	0.323158	3.7264	2.3384	-999.25
1358.375	-999.25	9.4916	0.095794	-999.25	-999.25	-999.25	-999.25	0.325311	3.7798	2.3384	-999.25
1358.5	-999.25	9.4916	0.095794	-999.25	-999.25	-999.25	-999.25	0.325311	3.7798	2.3329	-999.25
1358.625	-999.25	9.4916	0.095794	-999.25	-999.25	-999.25	-999.25	0.325311	3.7798	2.3329	-999.25
1358.75	-999.25	9.3356	0.100736	-999.25	-999.25	-999.25	-999.25	0.32206	3.8843	2.3582	-999.25
1358.875	-999.25	9.1622	0.102741	-999.25	-999.25	-999.25	-999.25	0.307298	3.9258	2.3582	-999.25
1359	-999.25	9.1622	0.102741	-999.25	-999.25	-999.25	-999.25	0.307298	3.9258	2.3905	-999.25
1359.125	-999.25	9.1622	0.102741	-999.25	-999.25	-999.25	-999.25	0.307298	3.9258	2.3905	-999.25
1359.25	-999.25	8.9627	0.100337	-999.25	-999.25	-999.25	-999.25	0.275264	3.8728	2.4334	-999.25
1359.375	-999.25	8.888	0.082033	-999.25	-999.25	-999.25	-999.25	0.257453	3.7185	2.4334	-999.25
1359.5	-999.25	8.888	0.082033	-999.25	-999.25	-999.25	-999.25	0.257453	3.7185	2.4329	-999.25
1359.625	-999.25	8.888	0.082033	-999.25	-999.25	-999.25	-999.25	0.257453	3.7185	2.4329	-999.25
