DEPTH	BHC	CLI	GR	LLD	LLS	MLL	NPHI	PEF	RHOB	SP
1573	68.047	8.505	53.833	5.935	7.142	24.232	0.17786	5.482	2.217	8.37
1573.25	71.7805	8.517	53.6895	5.3685	6.378	19.31	0.19368	5.507	2.191	8.387
1573.5	75.669	8.51	51.537	4.979	5.861	16.392	0.20143	5.542	2.193	8.451
1573.75	77.7535	8.4915	50.3505	4.7875	5.6045	14.934	0.20027	5.625	2.203	8.388
1574	77.746	8.482	50.769	4.777	5.577	14.178	0.19705	5.833	2.206	8.108
1574.25	76.342	8.474	52.06	4.932	5.7545	14.16	0.19259	5.9555	2.2165	7.752
1574.5	75.921	8.459	50.976	5.227	6.087	14.923	0.18503	5.935	2.241	7.35
1574.75	75.8725	8.437	48.1435	5.698	6.5875	16.507	0.179	5.9035	2.2615	6.9635
1575	75.037	8.424	48.865	6.343	7.307	18.802	0.17308	5.722	2.275	6.762
1575.25	73.178	8.423	52.6845	7.109	8.3405	22.0215	0.16364	5.6145	2.3035	6.7555
1575.5	69.797	8.424	53.359	7.896	9.493	26.989	0.1498	5.569	2.343	6.724
1575.75	66.829	8.4265	50.7625	8.5985	10.2845	30.736	0.134655	5.5055	2.357	6.7275
1576	66.942	8.428	50.954	9.166	10.631	27.612	0.12863	5.443	2.337	6.903
1576.25	69.5125	8.4275	53.974	9.556	10.9015	23.7625	0.13542	5.4025	2.3165	7.0635
1576.5	71.788	8.426	54.42	9.86	11.373	23.771	0.13493	5.354	2.324	6.975
1576.75	72.3675	8.4275	51.7255	10.332	12.1855	27.5635	0.12953	5.524	2.347	6.7935
1577	71.224	8.43	46.352	11.163	13.389	33.383	0.12113	5.722	2.361	6.88
1577.25	69.235	8.4395	37.3595	12.3615	14.966	41.0115	0.113885	5.7685	2.376	7.153
1577.5	67.736	8.456	30.225	13.696	16.749	50.965	0.10478	5.821	2.411	7.544
1577.75	66.888	8.4685	28.238	14.8815	18.552	62.1315	0.094825	5.997	2.4485	8.194
1578	66.237	8.471	27.985	15.605	20.006	73.005	0.08856	6.252	2.464	8.938
1578.25	65.9615	8.471	27.1185	15.4475	20.3795	76.389	0.086995	6.4115	2.4665	9.691
1578.5	65.907	8.471	26.251	14.22	19.134	67.339	0.08904	6.235	2.463	10.489
1578.75	66.7695	8.47	26.892	12.237	16.3855	54.497	0.09392	5.883	2.444	11.327
1579	69.033	8.471	27.957	10.258	13.303	41.784	0.10391	5.701	2.411	12.292
1579.25	71.9155	8.472	27.473	8.6865	10.8405	30.3865	0.120455	5.5835	2.3755	13.709
1579.5	74.777	8.471	26.698	7.713	9.322	23.059	0.13665	5.491	2.347	15.589
1579.75	77.0465	8.4735	27.358	7.3235	8.8115	20.5785	0.144005	5.477	2.336	17.8645
1580	77.903	8.49	28.535	7.372	9.044	21.634	0.14495	5.499	2.343	20.661
1580.25	77.289	8.533	30.8625	7.9065	9.9065	24.399	0.14401	5.4965	2.357	24.23
1580.5	75.711	8.607	34.644	8.964	11.224	26.569	0.13564	5.458	2.382	28.576
1580.75	73.085	8.729	36.681	10.5515	12.887	28.5665	0.12064	5.4595	2.4215	33.7205
1581	70.577	8.862	36.991	12.423	14.644	28.851	0.10581	5.47	2.451	39.592
1581.25	69.3215	8.933	37.048	14.4135	16.223	27.5485	0.095795	5.452	2.46	45.6495
1581.5	69.039	8.949	36.653	16.343	17.366	27.58	0.08962	5.436	2.467	51.134
1581.75	69.1855	8.953	36.8735	18.176	18.1715	25.897	0.087235	5.3235	2.48	56.0105
1582	68.997	8.959	37.072	19.992	19.091	24.406	0.08489	5.186	2.482	60.091
1582.25	67.7885	8.965	36.272	21.8865	20.527	25.718	0.08132	5.17	2.479	63.158
1582.5	65.755	8.97	35.83	23.939	22.769	27.635	0.07504	5.532	2.493	66.051
1582.75	63.8615	8.972	36.138	26.122	25.463	30.844	0.06754	5.6545	2.519	68.99
1583	62.918	8.972	37.001	28.263	27.524	35.681	0.06156	5.585	2.537	71.238
1583.25	63.035	8.9715	37.949	29.7245	28.382	38.1775	0.057775	5.595	2.542	72.2495
1583.5	63.915	8.971	37.598	29.664	28.071	36.78	0.0566	5.589	2.539	72.344
1583.75	65.5375	8.9725	36.7215	28.158	26.554	33.371	0.05909	5.5745	2.5345	71.9585
1584	67.193	8.973	39.116	26.156	24.7	28.833	0.06259	5.568	2.535	71.328
1584.25	68.0495	8.971	42.4095	23.7675	22.8895	25.924	0.066415	5.581	2.5385	69.8465
1584.5	68.326	8.966	41.136	21.095	20.709	25.516	0.07141	5.576	2.537	66.919
1584.75	68.863	8.959	39.3185	18.9365	18.6165	23.3135	0.075775	5.5615	2.5205	62.6995
1585	69.728	8.939	39.983	17.7	17.508	19.939	0.08471	5.475	2.493	57.361
1585.25	69.6905	8.861	36.404	17.1785	17.647	21.271	0.09089	5.467	2.4685	49.9795
1585.5	68.354	8.732	29.195	16.964	18.509	30.23	0.08906	5.478	2.459	41.926
1585.75	66.939	8.6485	25.9465	17.068	19.425	44.8625	0.088775	5.6195	2.462	35.9225
1586	66.988	8.63	28.965	17.387	19.792	47.95	0.09352	5.69	2.464	32.645
1586.25	68.2715	8.6585	38.3825	17.35	19.2555	40.74	0.09696	5.687	2.464	32.18
1586.5	68.949	8.761	45.772	16.529	17.875	34.506	0.09563	5.663	2.481	34.107
1586.75	68.3745	8.883	46.0025	15.2435	16.0275	27.182	0.08766	5.4945	2.499	37.648
1587	68.298	8.948	43.277	14.062	14.458	20.65	0.07927	5.065	2.485	40.378
1587.25	69.0545	8.9925	38.277	12.954	13.4175	18.0635	0.083135	4.757	2.458	40.621
1587.5	69.322	9.044	35.204	11.764	12.421	18.793	0.08976	4.767	2.448	39.789
1587.75	69.443	9.0805	37.0725	10.7135	11.273	19.8495	0.092955	4.8025	2.4495	39.3135
1588	70.177	9.095	39.519	10.008	10.348	18.133	0.09789	4.838	2.449	38.903
1588.25	71.077	9.093	40.12	9.605	9.962	16.2155	0.104025	4.875	2.441	37.455
1588.5	71.256	9.085	38.69	9.421	10.054	16.416	0.10405	4.842	2.429	35.113
1588.75	70.848	9.0915	39.592	9.5105	10.522	18.145	0.10147	4.83	2.422	33.2215
1589	70.286	9.13	44.354	9.845	11.173	18.972	0.09649	4.868	2.434	32.682
1589.25	69.59	9.1635	44.2655	10.2955	11.6835	20.464	0.089215	4.878	2.454	32.966
1589.5	69.409	9.134	38.799	10.768	11.981	22.833	0.08736	4.839	2.441	33.157
1589.75	70.0345	9.078	34.1775	11.289	12.361	22.584	0.09165	4.853	2.405	33.684
1590	69.83	9.089	32.663	11.949	13.045	21.375	0.09246	4.739	2.408	35.285
1590.25	68.1575	9.1475	34.042	12.9715	14.1935	21.7425	0.08674	4.8265	2.4485	38.1085
1590.5	66.404	9.184	35.565	14.439	15.763	24.414	0.08169	5.232	2.482	40.979
1590.75	64.8345	9.19	37.0915	16.2025	17.532	28.3155	0.078135	5.5115	2.5055	43.203
1591	63.335	9.185	38.434	17.877	18.99	32.264	0.072	5.566	2.524	45.327
1591.25	63.157	9.174	38.1835	19.1695	19.71	32.271	0.06758	5.582	2.5245	47.7385
1591.5	63.842	9.157	37.7	20.253	20.18	26.813	0.06854	5.614	2.508	50.007
1591.75	63.7075	9.137	37.214	21.2535	21.1375	24.902	0.072455	5.465	2.4825	50.5055
1592	62.66	9.106	36.719	21.897	22.506	30.886	0.07447	5.112	2.467	49.095
1592.25	60.439	9.092	37.783	22.0635	23.435	45.7715	0.07071	5.0765	2.465	48.122
1592.5	58.319	9.12	39.567	22.114	23.264	53.697	0.06416	5.151	2.478	49.623
1592.75	59.835	9.152	44.9135	22.081	22.201	40.865	0.06078	5.1875	2.501	53.8755
1593	63.848	9.16	51.861	21.634	21.171	27.873	0.06382	5.222	2.508	58.556
1593.25	67.1685	9.159	51.2405	20.6585	20.4815	23.44	0.07009	5.222	2.4985	60.687
1593.5	68.4	9.163	46.947	19.506	19.856	23.419	0.07378	5.237	2.498	60.44
1593.75	67.801	9.177	47.1225	18.559	19.2825	23.257	0.07686	5.25	2.5035	59.065
1594	67.626	9.181	48.294	17.857	18.995	22.97	0.08389	5.25	2.497	56.092
1594.25	68.709	9.13	45.2515	16.9795	18.798	27.155	0.09482	5.2445	2.464	51.0085
1594.5	70.797	9.046	40.368	15.635	17.916	35.999	0.10428	5.207	2.419	45.989
1594.75	73.1545	9.0035	37.7455	14.1655	16.117	38.3035	0.110125	5.2385	2.388	42.9925
1595	74.42	9.016	38.382	13.057	14.244	31.918	0.11359	5.438	2.381	42.257
1595.25	74.2015	9.0775	40.921	12.4955	13.026	24.936	0.1108	5.805	2.416	44.454
1595.5	73.221	9.151	43.513	12.43	12.769	19.168	0.101	6.051	2.479	49.785
1595.75	71.6975	9.1695	43.1175	12.833	13.5765	16.3835	0.09149	5.708	2.5215	57.36
1596	69.846	9.143	39.603	13.528	14.878	16.897	0.08614	5.17	2.53	64.594
1596.25	68.1235	9.112	35.23	14.2605	15.7645	19.15	0.08158	5.0205	2.5165	69.843
1596.5	67.074	9.091	31.993	14.66	15.702	19.674	0.07511	5.143	2.5	73.509
1596.75	67.051	9.078	30.9455	14.4265	14.756	18.226	0.06849	5.1645	2.4845	76.423
1597	67.839	9.069	31.268	13.871	13.629	16.797	0.06936	5.206	2.471	79.099
1597.25	69.026	9.071	35.6295	13.469	13.1535	14.675	0.07459	5.1995	2.482	81.8445
1597.5	69.82	9.091	42.255	13.3	13.352	13.499	0.0789	5.171	2.514	84.146
1597.75	69.981	9.123	47.8865	13.261	13.713	14.416	0.081635	5.182	2.5335	84.641
1598	70.246	9.157	49.851	13.4	13.903	15.984	0.08588	5.186	2.528	82.991
1598.25	70.7845	9.1885	48.4305	13.803	14.056	15.8315	0.0905	5.1435	2.5095	79.761
1598.5	70.686	9.209	47.468	14.216	14.431	15.712	0.09158	5.104	2.497	76.156
1598.75	69.5755	9.21	46.631	14.389	14.723	18.463	0.088675	5.0845	2.4985	73.0805
1599	68.542	9.203	48.308	14.277	14.638	19.302	0.08419	5.307	2.507	71.251
1599.25	68.2425	9.201	50.757	13.5015	13.694	17.3885	0.08156	5.409	2.5105	70.1995
1599.5	68.407	9.201	48.503	12.058	11.713	18.448	0.08296	5.325	2.504	69.148
1599.75	70.0725	9.1985	48.0435	10.6395	9.921	17.5265	0.091565	5.055	2.4785	69.547
1600	73.309	9.191	56.801	9.567	8.969	11.871	0.1069	4.64	2.445	72.622
1600.25	74.9615	9.176	67.489	8.631	8.6065	9.148	0.11882	4.28	2.438	76.842
1600.5	73.433	9.165	69.38	7.672	8.193	9.117	0.12066	4.161	2.466	79.451
1600.75	71.8355	9.1795	62.1695	6.775	7.2935	10.065	0.11591	4.1205	2.48	79.0905
1601	73.55	9.213	55.626	6.033	6.282	9.058	0.11752	3.892	2.442	76.77
1601.25	78.124	9.2145	52.6605	5.4045	5.5175	7.511	0.134715	3.387	2.386	73.6415
1601.5	82.065	9.151	50.093	4.876	4.97	7.347	0.15011	3.138	2.356	70.367
1601.75	84.055	9.075	49.526	4.5835	4.683	7.644	0.153115	3.2325	2.3405	67.582
1602	85.059	9.047	49.823	4.572	4.701	7.771	0.1541	3.317	2.326	65.876
1602.25	85.041	9.054	51.0525	4.7925	5.0165	7.9155	0.15357	3.372	2.3345	66.3085
1602.5	83.502	9.049	56.182	5.109	5.48	7.864	0.14662	3.444	2.379	69.419
1602.75	80.502	9.0285	64.2975	5.451	5.904	7.723	0.13632	3.518	2.4345	73.35
1603	78.018	9.019	68.756	5.767	6.153	7.654	0.13311	3.579	2.447	74.966
1603.25	77.053	9.0265	67.39	5.905	6.1425	7.764	0.139505	3.6485	2.411	73.3955
1603.5	77.331	9.052	65.415	5.815	5.95	7.921	0.14815	3.67	2.375	70.644
1603.75	78.848	9.07	62.031	5.6055	5.723	7.895	0.150265	3.661	2.3705	68.3485
1604	80.101	9.068	58.173	5.39	5.51	8.049	0.14697	3.664	2.377	65.861
1604.25	79.0965	9.0795	56.8535	5.2195	5.348	8.0385	0.146695	3.6845	2.379	63.529
1604.5	76.769	9.101	56.444	5.098	5.265	7.656	0.14452	3.682	2.393	62.664
1604.75	76.1225	9.1165	54.8515	5.003	5.2075	7.472	0.13738	3.669	2.4135	62.8215
1605	77.061	9.157	51.425	4.946	5.131	7.62	0.13394	3.657	2.413	63.693
1605.25	77.316	9.2325	49.8615	5.001	5.1145	7.5555	0.1392	3.7105	2.4035	66.065
1605.5	76.186	9.28	52.726	5.192	5.286	6.903	0.14617	3.869	2.414	69.772
1605.75	74.915	9.275	58.8995	5.4595	5.6945	6.4795	0.14394	3.9945	2.439	74.371
1606	74.698	9.265	66.07	5.689	6.125	6.867	0.135	4.034	2.463	78.836
1606.25	74.9005	9.279	72.853	5.857	6.287	7.7385	0.12755	4.133	2.4825	82.8805
1606.5	75.828	9.308	79.749	5.965	6.229	7.64	0.12488	4.147	2.496	87.55
1606.75	77.651	9.343	84.508	5.8925	6.026	6.96	0.12734	4.029	2.501	91.899
1607	78.887	9.379	84.995	5.703	5.724	6.734	0.12993	3.998	2.504	94.708
1607.25	79.4505	9.4165	89.133	5.615	5.634	6.254	0.13268	4.003	2.5035	96.959
1607.5	78.93	9.454	95.125	5.601	5.874	6.23	0.13445	3.96	2.506	98.303
1607.75	76.74	9.4945	89.1195	5.579	5.9935	7.7915	0.12509	3.974	2.517	97.6515
1608	76.249	9.541	80.092	5.848	5.891	8.123	0.11845	4.035	2.521	96.302
1608.25	78.268	9.584	88.8385	6.7085	6.3965	6.1735	0.13231	3.993	2.517	94.0395
1608.5	77.12	9.589	101.643	7.916	8.036	6.201	0.14307	4.058	2.53	88.933
1608.75	70.8545	9.559	94.0455	9.4715	10.8365	10.035	0.119165	4.571	2.546	80.5215
1609	65.04	9.533	72.756	12.154	14.516	20.187	0.09	5.11	2.534	70.448
1609.25	64.0505	9.503	54.7445	16.908	19.0135	33.8645	0.08598	5.3305	2.493	60.7885
1609.5	66.033	9.472	47.476	22.056	22.369	36.709	0.09516	5.322	2.439	53.443
1609.75	68.1275	9.4685	48.899	23.8245	22.6805	32.9755	0.11241	5.336	2.39	48.434
1610	69.778	9.482	50.436	22.472	20.96	31.147	0.12468	5.368	2.37	44.882
1610.25	70.605	9.5295	49.3695	21.102	19.252	28.2405	0.123675	5.33	2.3825	43.8595
1610.5	70.288	9.628	51.059	21.06	18.938	21.135	0.11056	5.302	2.424	46.498
1610.75	69.756	9.7065	51.094	21.854	20.3335	18.186	0.0956	5.334	2.479	50.867
1611	68.592	9.729	48.139	22.67	22.525	22.207	0.08246	5.209	2.507	53.286
1611.25	66.4375	9.727	46.814	23.9665	24.56	32.23	0.074415	5.205	2.4895	53.611
1611.5	65.288	9.721	46.684	26.134	26.284	38.53	0.07426	5.24	2.453	53.423
1611.75	65.366	9.706	48.6915	28.665	28.0745	39.701	0.078125	5.292	2.4225	53.2055
1612	64.957	9.672	49.871	30.99	30.279	42.649	0.08461	5.181	2.403	53.129
1612.25	63.1785	9.6425	49.0845	32.9745	32.579	49.9025	0.08045	5.145	2.419	53.2705
1612.5	60.779	9.637	48.221	34.994	34.354	60.694	0.06344	5.243	2.481	54.147
1612.75	59.554	9.631	49.9045	37.5505	35.865	58.717	0.047665	5.0955	2.5505	56.6995
1613	59.73	9.613	54.727	40.138	37.408	49.385	0.04185	4.645	2.581	60.376
1613.25	59.704	9.593	57.5855	41.2585	37.893	46.689	0.040755	4.5855	2.58	63.7665
1613.5	59.316	9.571	58.774	41.012	37.009	45.612	0.0393	5.021	2.575	66.38
1613.75	59.6045	9.5415	60.7215	39.9095	35.819	42.192	0.036265	5.335	2.573	68.355
1614	60.643	9.508	59.553	38.094	34.439	40.802	0.03543	5.212	2.57	69.635
1614.25	61.954	9.472	54.771	36.421	32.6305	40.9165	0.037465	5.2205	2.5625	69.972
1614.5	63.434	9.434	53.48	35.821	31.737	36.662	0.03992	5.277	2.555	69.344
1614.75	64.736	9.393	54.049	35.9585	32.638	32.88	0.046805	5.3145	2.5505	67.339
1615	64.865	9.356	48.674	35.856	34.03	36.106	0.05137	5.371	2.549	63.913
1615.25	64.0255	9.321	38.453	35.541	34.4595	46.6925	0.053995	5.45	2.5425	59.4785
1615.5	63.724	9.285	31.108	35.375	33.861	55.511	0.05868	5.517	2.525	54.914
1615.75	64.0215	9.248	30.2335	35.235	33.122	53.5415	0.06262	5.5725	2.506	50.815
1616	63.702	9.212	31.71	34.741	33.133	47.902	0.06253	5.653	2.501	47.378
1616.25	62.708	9.1675	29.8885	33.383	33.2765	50.8895	0.060725	5.6965	2.508	44.455
1616.5	62.054	9.123	25.981	31.453	32.256	61.813	0.05929	5.622	2.511	41.746
1616.75	62.539	9.098	27.3795	29.422	30.2345	52.7015	0.0613	5.577	2.5055	39.628
1617	63.854	9.082	31.629	27.07	28.133	38.767	0.067	5.591	2.499	37.743
1617.25	64.3885	9.032	31.4715	24.201	26.077	39.532	0.073055	5.7495	2.495	34.887
1617.5	63.805	8.924	28.895	21.428	24.016	47.78	0.07564	5.953	2.488	31.406
1617.75	63.313	8.778	27.9115	19.4115	22.098	49.688	0.080655	5.971	2.476	28.3455
1618	63.819	8.637	27.906	18.039	20.604	43.226	0.08927	5.971	2.453	25.982
1618.25	66.1065	8.537	28.302	17.214	19.8	34.879	0.09575	5.711	2.4195	24.5225
1618.5	68.774	8.489	28.499	16.888	19.541	31.456	0.10513	5.397	2.407	23.944
1618.75	69.584	8.485	26.758	17.1605	19.8075	32.5075	0.10354	5.2495	2.4185	24.447
1619	69.173	8.505	24.781	18.03	20.703	33.645	0.09717	5.327	2.424	26.275
1619.25	68.754	8.552	24.3145	19.491	22.3585	36.251	0.09414	5.399	2.425	29.7725
1619.5	67.963	8.613	23.924	21.207	24.408	45.254	0.09042	5.469	2.431	34.627
1619.75	66.5615	8.657	24.0435	22.5665	25.692	60.3475	0.085615	5.503	2.442	40.7105
1620	65.276	8.71	27.109	23.101	24.956	62.75	0.07775	5.624	2.467	48.09
1620.25	64.5065	8.809	34.1925	22.815	22.733	40.7805	0.068915	5.992	2.5095	57.0185
1620.5	64.339	8.9	41.249	21.976	20.665	26.52	0.0621	6.111	2.545	66.276
1620.75	65.1195	8.949	43.997	20.7305	19.33	21.4985	0.06011	6.0745	2.5655	73.9635
1621	66.15	8.992	46.784	19.41	18.5	19.612	0.05975	5.999	2.575	79.167
1621.25	67.091	9.0395	47.2935	18.487	17.5755	20.1645	0.05885	5.683	2.566	81.186
1621.5	68.347	9.09	45.301	18.362	16.97	19.285	0.06279	5.492	2.55	81.115
1621.75	69.34	9.1415	46.16	19.098	17.6075	17.564	0.07049	5.7305	2.543	80.1435
1622	69.006	9.19	46.001	20.156	19.264	19.156	0.07115	5.831	2.552	78.991
1622.25	67.1445	9.2365	44.144	21.3745	21.2435	25.8395	0.061435	5.831	2.576	78.0995
1622.5	65.042	9.282	42.103	22.957	22.519	34.228	0.04848	5.777	2.602	77.923
1622.75	63.991	9.324	40.377	24.7245	22.7245	30.719	0.040085	5.6925	2.612	79.3305
1623	63.94	9.368	44.002	25.735	22.771	24.004	0.03741	5.598	2.601	82.13
1623.25	63.5255	9.423	48.8865	24.925	22.5605	23.067	0.03556	5.4275	2.574	85.1295
1623.5	62.577	9.48	45.485	23.224	21.422	26.278	0.0319	5.512	2.564	87.107
1623.75	62.653	9.5205	42.4395	22.784	20.5205	25.3445	0.031225	5.5935	2.588	87.9725
1624	63.644	9.555	47.048	24.083	21.493	20.99	0.03461	5.616	2.615	88.245
1624.25	63.597	9.599	48.1365	25.813	24.3855	23.3595	0.035205	5.678	2.624	87.376
1624.5	62.16	9.648	40.258	26.812	26.965	36.95	0.0333	5.69	2.62	85.151
1624.75	61.0575	9.701	35.813	27.8195	27.2575	51.117	0.03206	5.702	2.611	82.7055
1625	61.34	9.754	42.612	29.03	26.41	37.885	0.03476	5.614	2.602	81.378
1625.25	62.069	9.799	46.8225	29.1735	25.733	27.769	0.03876	5.6885	2.5895	80.706
1625.5	62.324	9.84	40.663	28.369	25.148	26.725	0.0436	6.13	2.575	79.335
1625.75	62.72	9.8795	33.532	28.0975	25.0805	28.0405	0.04764	6.4985	2.558	77.163
1626	63.608	9.91	29.352	28.873	25.947	28.322	0.04958	6.468	2.551	75.225
1626.25	64.1815	9.929	28.029	30.108	26.9985	29.4265	0.04955	6.366	2.566	74.3535
1626.5	63.995	9.959	30.962	30.845	27.48	30.81	0.04626	6.165	2.588	74.376
1626.75	63.17	10.005	34.4265	30.4645	27.105	30.963	0.042465	5.9535	2.603	74.5
1627	62.2	10.034	35.006	28.864	25.746	30.649	0.04151	5.972	2.61	74.187
1627.25	62.186	10.037	33.3735	25.6915	23.4455	27.992	0.04293	5.958	2.6105	73.857
1627.5	62.651	10.032	31.263	21.112	19.936	24.654	0.04596	5.95	2.61	73.803
1627.75	63.055	10.0215	32.1255	16.9435	15.843	20.834	0.053955	5.957	2.6045	73.585
1628	64.516	10.009	36.703	14.413	13.175	14.641	0.07158	5.564	2.58	72.78
1628.25	66.5915	10	38.223	13.152	12.259	12.7145	0.08371	5.1445	2.5515	70.6875
1628.5	67.292	9.984	34.038	12.598	12.155	15.809	0.08278	5.147	2.534	67.849
1628.75	66.609	9.95	30.6455	13.173	12.923	19.2025	0.075775	5.34	2.5305	66.478
1629	65.662	9.91	31.125	15.005	14.906	19.807	0.06461	5.706	2.549	67.339
1629.25	64.1125	9.8705	33.665	17.684	17.9955	21.815	0.05021	5.8	2.583	69.9165
1629.5	62.406	9.824	36.548	20.595	21.49	24.172	0.03893	5.639	2.609	73.496
1629.75	61.4205	9.778	39.2685	23.6355	24.207	26.2195	0.031855	5.535	2.622	77.562
1630	60.802	9.729	40.664	25.705	24.987	28.358	0.0285	5.654	2.63	81.445
1630.25	60.4165	9.6775	40.3955	24.688	23.4125	29.1365	0.028005	5.888	2.6265	85.0025
1630.5	60.723	9.637	42.281	20.95	20.129	25.42	0.03037	6.492	2.621	88.584
1630.75	61.8235	9.6055	47.1975	16.684	15.865	20.4145	0.035045	6.989	2.619	92.099
1631	63.471	9.57	50.622	13.599	12.405	15.994	0.04303	6.83	2.608	95.128
1631.25	65.691	9.5335	52.445	12.067	10.846	12.183	0.05301	6.219	2.597	97.3625
1631.5	67.325	9.505	52.408	11.512	10.845	10.472	0.05558	5.51	2.602	98.792
1631.75	66.0835	9.495	49.215	11.4555	11.8805	11.888	0.04557	5.2755	2.6205	99.4315
1632	62.904	9.496	46.291	11.588	12.849	16.759	0.03603	5.248	2.626	99.958
1632.25	61.1785	9.4905	48.048	11.723	12.7405	19.5525	0.034095	5.28	2.6165	100.8855
1632.5	62.354	9.485	54.823	11.629	11.694	16.142	0.04032	5.315	2.605	101.78
1632.75	65.1415	9.4855	64.097	11.374	10.7185	12.2295	0.05071	5.3245	2.5975	102.26
1633	66.985	9.488	71.332	11.279	10.613	10.258	0.05994	5.298	2.602	102.213
1633.25	66.408	9.489	68.507	11.6555	11.51	11.011	0.05822	5.3145	2.6135	101.407
1633.5	64.133	9.486	57.928	12.713	13.22	13.777	0.04632	5.328	2.626	100.179
1633.75	61.7065	9.4835	49.6565	14.5955	15.589	18.17	0.035905	5.41	2.645	99.081
1634	60.201	9.485	47.147	16.57	17.784	22.208	0.0292	5.199	2.658	98.278
1634.25	59.9635	9.4845	48.9365	16.4145	17.654	23.271	0.02609	4.9505	2.6515	97.8445
1634.5	60.724	9.48	52.081	13.833	14.42	22.318	0.02754	5.186	2.639	97.746
1634.75	62.8625	9.48	56.4185	11.0185	10.8035	14.808	0.036005	5.542	2.632	98.061
1635	65.212	9.492	63.808	8.725	8.224	9.325	0.05012	5.629	2.624	98.974
1635.25	66.216	9.5135	66.6655	7.0225	6.5405	8.4115	0.061675	5.4835	2.594	99.8765
1635.5	67.288	9.538	64.275	6.029	5.641	8.189	0.07267	4.923	2.56	100.141
1635.75	69.517	9.562	66.15	5.7895	5.5875	6.9245	0.087495	4.433	2.5615	99.882
1636	70.563	9.584	66.99	6.097	6.225	6.73	0.09022	4.634	2.583	98.819
1636.25	68.8465	9.604	57.3275	6.861	7.558	8.607	0.074	5.4155	2.595	96.2945
1636.5	66.259	9.623	44.922	8.158	9.441	12.457	0.05868	6.03	2.597	92.707
1636.75	64.56	9.642	38.9565	10.264	11.636	15.456	0.054005	5.975	2.59	88.7245
1637	63.758	9.663	37.078	12.675	13.626	16.231	0.05343	5.611	2.578	84.612
1637.25	63.326	9.683	36.1725	14.2695	14.343	17.845	0.054175	5.457	2.5645	80.4325
1637.5	63.703	9.704	35.256	14.791	14.067	17.906	0.05738	5.512	2.553	76.761
1637.75	64.5895	9.7265	34.7235	14.6005	13.904	15.5545	0.05833	5.5885	2.556	74.3345
1638	64.838	9.747	34.642	13.946	13.676	15.757	0.05327	5.611	2.561	73.713
1638.25	64.7275	9.7645	35.537	13.2535	13.048	16.0115	0.048845	5.679	2.5675	75.7915
1638.5	64.916	9.781	37.245	12.802	12.417	14.042	0.04682	5.792	2.584	79.791
1638.75	65.3095	9.7955	38.11	12.4875	12.127	13.0485	0.04471	5.762	2.5955	84.158
1639	65.459	9.809	37.659	12.071	12.19	12.579	0.0416	5.691	2.605	88.006
1639.25	64.9595	9.823	37.071	11.4225	11.786	13.4615	0.041665	5.6205	2.615	91.463
1639.5	64.618	9.839	40.51	10.718	10.696	14.195	0.04644	5.243	2.61	94.937
1639.75	66.065	9.853	48.841	10.015	9.643	11.477	0.05414	4.878	2.597	98.147
1640	68.445	9.863	55.27	9.118	8.763	9.303	0.05944	5.175	2.591	100.578
1640.25	69.929	9.8685	57.898	8.1105	7.9425	8.6775	0.06246	5.81	2.585	102.0305
1640.5	70.767	9.869	60.162	7.18	7.178	8.263	0.06609	5.895	2.584	102.858
1640.75	71.866	9.868	62.556	6.35	6.4505	7.649	0.072455	5.638	2.589	103.358
1641	73.379	9.87	65.135	5.598	5.741	6.999	0.0805	5.422	2.59	103.608
1641.25	75.136	9.872	68.9535	4.936	5.083	6.366	0.088855	5.3305	2.5865	103.665
1641.5	76.938	9.871	72.887	4.373	4.481	5.855	0.09782	5.299	2.584	103.597
1641.75	78.624	9.8675	75.691	3.9665	4.0325	5.3965	0.107765	5.241	2.5815	103.356
1642	80.095	9.862	77.506	3.726	3.805	4.997	0.11385	5.22	2.579	102.982
1642.25	80.537	9.8455	77.991	3.6935	3.8245	4.8895	0.116285	5.151	2.5865	102.447
1642.5	79.473	9.821	77.052	3.917	4.089	5.121	0.11068	4.767	2.6	101.58
1642.75	77.0455	9.8	73.364	4.549	4.855	5.3695	0.09625	4.398	2.6085	100.2785
1643	72.603	9.786	63.862	5.749	6.431	6.268	0.07332	4.564	2.612	98.408
1643.25	65.9945	9.788	49.936	7.813	9.1885	10.7745	0.04749	5.319	2.6065	95.785
1643.5	60.295	9.781	41.185	11.036	12.959	22.6	0.02987	5.811	2.596	93.09
1643.75	58.6635	9.7485	39.141	15.2375	17.43	26.844	0.025575	5.7595	2.596	90.959
1644	59.84	9.725	37.707	18.508	21.095	24.098	0.02705	5.662	2.606	89.38
1644.25	60.629	9.7205	35.012	19.0435	21.6085	27.0075	0.0282	5.525	2.621	88.4485
1644.5	60.403	9.718	31.435	17.148	18.605	28.771	0.02735	5.355	2.628	88.67
1644.75	60.854	9.7155	31.608	12.84	13.5805	21.1535	0.02791	5.6715	2.6395	90.722
1645	62.922	9.715	36.235	8.422	8.586	13.915	0.03261	5.899	2.644	94.31
1645.25	66.523	9.7185	45.1475	5.741	5.3635	9.291	0.044645	5.3955	2.5635	98.336
1645.5	73.34	9.768	60.732	4.51	3.895	5.919	0.06346	4.651	2.399	101.227
1645.75	83.2495	9.9025	76.7205	4.21	3.7755	4.0025	0.090145	4.2065	2.3065	102.2565
